epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636565245056,2021-11-10T19.27.25.056,0.000,0.030,-1.037,-0.640
1636565245096,2021-11-10T19.27.25.096,0.040,0.518,-0.549,-0.366
1636565245135,2021-11-10T19.27.25.135,0.079,0.884,0.427,-0.366
1636565245175,2021-11-10T19.27.25.175,0.119,0.427,0.213,-0.579
1636565245216,2021-11-10T19.27.25.216,0.160,0.945,-0.213,-0.457
1636565245255,2021-11-10T19.27.25.255,0.199,0.213,0.000,-0.122
1636565245295,2021-11-10T19.27.25.295,0.239,0.213,0.518,-0.061
1636565245335,2021-11-10T19.27.25.335,0.279,0.884,0.213,-0.335
1636565245374,2021-11-10T19.27.25.374,0.318,0.610,0.152,-0.366
1636565245414,2021-11-10T19.27.25.414,0.358,0.305,0.366,-0.366
1636565245455,2021-11-10T19.27.25.455,0.399,0.640,-0.152,-0.549
1636565245494,2021-11-10T19.27.25.494,0.438,0.701,0.213,-0.488
1636565245534,2021-11-10T19.27.25.534,0.478,0.213,-0.030,-0.457
1636565245573,2021-11-10T19.27.25.573,0.517,0.610,-0.061,-0.396
1636565245613,2021-11-10T19.27.25.613,0.557,0.457,0.213,-0.335
1636565245654,2021-11-10T19.27.25.654,0.598,0.518,0.213,-0.366
1636565245693,2021-11-10T19.27.25.693,0.637,0.579,0.030,-0.427
1636565245733,2021-11-10T19.27.25.733,0.677,0.457,0.305,-0.427
1636565245773,2021-11-10T19.27.25.773,0.717,0.579,0.305,-0.427
1636565245812,2021-11-10T19.27.25.812,0.756,0.518,-0.030,-0.427
1636565245853,2021-11-10T19.27.25.853,0.797,0.671,-0.030,-0.335
1636565245893,2021-11-10T19.27.25.893,0.837,0.213,0.183,-0.427
1636565245932,2021-11-10T19.27.25.932,0.876,0.640,-0.030,-0.457
1636565245972,2021-11-10T19.27.25.972,0.916,0.518,-0.091,-0.335
1636565246011,2021-11-10T19.27.26.011,0.955,0.183,0.549,-0.244
1636565246052,2021-11-10T19.27.26.052,0.996,0.091,0.793,-0.183
1636565246092,2021-11-10T19.27.26.092,1.036,0.244,0.244,-0.274
1636565246131,2021-11-10T19.27.26.131,1.075,0.183,-0.061,-0.427
1636565246171,2021-11-10T19.27.26.171,1.115,-0.030,-0.122,-0.549
1636565246211,2021-11-10T19.27.26.211,1.155,0.183,0.579,-0.335
1636565246250,2021-11-10T19.27.26.250,1.194,-0.061,0.274,-0.305
1636565246291,2021-11-10T19.27.26.291,1.235,0.366,0.030,-0.366
1636565246331,2021-11-10T19.27.26.331,1.275,0.457,0.549,-0.213
1636565246370,2021-11-10T19.27.26.370,1.314,0.091,0.518,-0.213
1636565246410,2021-11-10T19.27.26.410,1.354,0.427,0.305,-0.366
1636565246449,2021-11-10T19.27.26.449,1.393,0.549,0.274,-0.335
1636565246490,2021-11-10T19.27.26.490,1.434,0.183,0.213,-0.305
1636565246530,2021-11-10T19.27.26.530,1.474,0.488,-0.122,-0.366
1636565246569,2021-11-10T19.27.26.569,1.513,0.549,0.213,-0.244
1636565246609,2021-11-10T19.27.26.609,1.553,0.305,0.122,-0.274
1636565246649,2021-11-10T19.27.26.649,1.593,0.793,-0.091,-0.335
1636565246690,2021-11-10T19.27.26.690,1.634,0.732,0.396,-0.244
1636565246729,2021-11-10T19.27.26.729,1.673,0.762,0.884,-0.213
1636565246769,2021-11-10T19.27.26.769,1.713,0.884,0.335,-0.457
1636565246808,2021-11-10T19.27.26.808,1.752,0.793,-0.122,-0.549
1636565246848,2021-11-10T19.27.26.848,1.792,0.244,-0.213,-0.610
1636565246887,2021-11-10T19.27.26.887,1.831,0.396,0.152,-0.488
1636565246928,2021-11-10T19.27.26.928,1.872,0.488,0.244,-0.335
1636565246968,2021-11-10T19.27.26.968,1.912,0.244,0.122,-0.274
1636565247007,2021-11-10T19.27.27.007,1.951,0.396,0.335,-0.152
1636565247047,2021-11-10T19.27.27.047,1.991,0.152,0.579,-0.091
1636565247087,2021-11-10T19.27.27.087,2.031,0.152,0.579,-0.091
1636565247128,2021-11-10T19.27.27.128,2.072,0.305,0.000,-0.366
1636565247167,2021-11-10T19.27.27.167,2.111,0.183,0.305,-0.335
1636565247207,2021-11-10T19.27.27.207,2.151,0.183,0.366,-0.335
1636565247246,2021-11-10T19.27.27.246,2.190,0.335,-0.091,-0.427
1636565247286,2021-11-10T19.27.27.286,2.230,0.671,0.030,-0.335
1636565247327,2021-11-10T19.27.27.327,2.271,0.213,0.244,-0.305
1636565247366,2021-11-10T19.27.27.366,2.310,0.884,0.122,-0.335
1636565247406,2021-11-10T19.27.27.406,2.350,0.793,0.091,-0.305
1636565247445,2021-11-10T19.27.27.445,2.389,0.427,0.457,-0.244
1636565247485,2021-11-10T19.27.27.485,2.429,0.732,0.549,-0.335
1636565247525,2021-11-10T19.27.27.525,2.469,0.518,-0.122,-0.488
1636565247566,2021-11-10T19.27.27.566,2.510,0.457,-0.152,-0.488
1636565247605,2021-11-10T19.27.27.605,2.549,0.183,-0.030,-0.518
1636565247645,2021-11-10T19.27.27.645,2.589,0.579,0.274,-0.427
1636565247684,2021-11-10T19.27.27.684,2.628,0.335,0.122,-0.457
1636565247724,2021-11-10T19.27.27.724,2.668,0.305,0.061,-0.305
1636565247765,2021-11-10T19.27.27.765,2.709,0.457,0.366,-0.244
1636565247804,2021-11-10T19.27.27.804,2.748,0.305,0.488,-0.274
1636565247844,2021-11-10T19.27.27.844,2.788,0.335,0.335,-0.366
1636565247883,2021-11-10T19.27.27.883,2.827,0.305,0.152,-0.396
1636565247923,2021-11-10T19.27.27.923,2.867,0.396,0.213,-0.427
1636565247964,2021-11-10T19.27.27.964,2.908,0.183,0.183,-0.366
1636565248004,2021-11-10T19.27.28.004,2.948,0.366,0.152,-0.244
1636565248043,2021-11-10T19.27.28.043,2.987,0.244,0.366,-0.213
1636565248083,2021-11-10T19.27.28.083,3.027,0.122,0.091,-0.244
1636565248122,2021-11-10T19.27.28.122,3.066,0.488,0.000,-0.274
1636565248163,2021-11-10T19.27.28.163,3.107,0.244,0.610,-0.183
1636565248203,2021-11-10T19.27.28.203,3.147,0.213,0.732,-0.213
1636565248242,2021-11-10T19.27.28.242,3.186,0.305,0.152,-0.396
1636565248282,2021-11-10T19.27.28.282,3.226,0.244,0.183,-0.366
1636565248321,2021-11-10T19.27.28.321,3.265,0.122,0.061,-0.518
1636565248361,2021-11-10T19.27.28.361,3.305,0.610,0.366,-0.396
1636565248402,2021-11-10T19.27.28.402,3.346,0.213,0.305,-0.305
1636565248442,2021-11-10T19.27.28.442,3.386,0.335,0.061,-0.305
1636565248481,2021-11-10T19.27.28.481,3.425,0.427,0.274,-0.213
1636565248521,2021-11-10T19.27.28.521,3.465,0.061,0.335,-0.152
1636565248560,2021-11-10T19.27.28.560,3.504,0.396,0.244,-0.213
1636565248601,2021-11-10T19.27.28.601,3.545,0.274,0.274,-0.305
1636565248641,2021-11-10T19.27.28.641,3.585,0.518,0.366,-0.305
1636565248680,2021-11-10T19.27.28.680,3.624,0.457,0.213,-0.396
1636565248720,2021-11-10T19.27.28.720,3.664,0.518,-0.030,-0.335
1636565248759,2021-11-10T19.27.28.759,3.703,0.427,0.366,-0.244
1636565248800,2021-11-10T19.27.28.800,3.744,0.366,0.030,-0.396
1636565248840,2021-11-10T19.27.28.840,3.784,1.006,-0.183,-0.396
1636565248879,2021-11-10T19.27.28.879,3.823,0.488,0.244,-0.335
1636565248919,2021-11-10T19.27.28.919,3.863,0.366,0.732,-0.244
1636565248959,2021-11-10T19.27.28.959,3.903,0.457,0.183,-0.457
1636565248998,2021-11-10T19.27.28.998,3.942,0.518,-0.122,-0.427
1636565249039,2021-11-10T19.27.29.039,3.983,0.183,0.061,-0.488
1636565249079,2021-11-10T19.27.29.079,4.023,0.518,0.305,-0.427
1636565249118,2021-11-10T19.27.29.118,4.062,0.457,0.152,-0.366
1636565249158,2021-11-10T19.27.29.158,4.102,0.213,0.061,-0.305
1636565249197,2021-11-10T19.27.29.197,4.141,0.518,0.244,-0.183
1636565249238,2021-11-10T19.27.29.238,4.182,0.366,0.335,-0.244
1636565249278,2021-11-10T19.27.29.278,4.222,0.579,0.335,-0.366
1636565249317,2021-11-10T19.27.29.317,4.261,0.671,0.122,-0.396
1636565249357,2021-11-10T19.27.29.357,4.301,0.244,0.122,-0.305
1636565249397,2021-11-10T19.27.29.397,4.341,0.457,0.030,-0.396
1636565249438,2021-11-10T19.27.29.438,4.382,0.701,-0.030,-0.518
1636565249477,2021-11-10T19.27.29.477,4.421,0.396,0.183,-0.518
1636565249517,2021-11-10T19.27.29.517,4.461,0.640,0.305,-0.274
1636565249556,2021-11-10T19.27.29.556,4.500,0.213,0.396,-0.244
1636565249596,2021-11-10T19.27.29.596,4.540,0.915,-0.152,-0.396
1636565249635,2021-11-10T19.27.29.635,4.579,0.915,-0.152,-0.335
1636565249676,2021-11-10T19.27.29.676,4.620,0.427,0.488,-0.244
1636565249716,2021-11-10T19.27.29.716,4.660,0.518,0.732,-0.366
1636565249755,2021-11-10T19.27.29.755,4.699,0.457,-0.122,-0.610
1636565249795,2021-11-10T19.27.29.795,4.739,0.488,-0.122,-0.610
1636565249835,2021-11-10T19.27.29.835,4.779,0.152,0.122,-0.518
1636565249876,2021-11-10T19.27.29.876,4.820,0.518,0.274,-0.335
1636565249915,2021-11-10T19.27.29.915,4.859,0.457,0.000,-0.396
1636565249955,2021-11-10T19.27.29.955,4.899,0.366,0.335,-0.274
1636565249994,2021-11-10T19.27.29.994,4.938,0.213,0.213,-0.274
1636565250034,2021-11-10T19.27.30.034,4.978,0.579,0.152,-0.335
1636565250075,2021-11-10T19.27.30.075,5.019,0.366,0.366,-0.366
1636565250114,2021-11-10T19.27.30.114,5.058,0.061,0.091,-0.488
1636565250154,2021-11-10T19.27.30.154,5.098,0.640,0.122,-0.518
1636565250193,2021-11-10T19.27.30.193,5.137,0.183,0.244,-0.366
1636565250233,2021-11-10T19.27.30.233,5.177,0.244,0.244,-0.274
1636565250273,2021-11-10T19.27.30.273,5.217,0.579,0.396,-0.274
1636565250314,2021-11-10T19.27.30.314,5.258,0.091,0.305,-0.305
1636565250353,2021-11-10T19.27.30.353,5.297,0.701,0.122,-0.335
1636565250393,2021-11-10T19.27.30.393,5.337,0.671,0.213,-0.305
1636565250432,2021-11-10T19.27.30.432,5.376,0.152,0.549,-0.213
1636565250472,2021-11-10T19.27.30.472,5.416,0.549,0.518,-0.274
1636565250513,2021-11-10T19.27.30.513,5.457,0.213,0.061,-0.305
1636565250552,2021-11-10T19.27.30.552,5.496,0.213,-0.030,-0.366
1636565250592,2021-11-10T19.27.30.592,5.536,0.274,0.152,-0.457
1636565250631,2021-11-10T19.27.30.631,5.575,0.396,0.396,-0.335
1636565250671,2021-11-10T19.27.30.671,5.615,0.366,0.305,-0.335
1636565250712,2021-11-10T19.27.30.712,5.656,0.457,0.274,-0.366
1636565250752,2021-11-10T19.27.30.752,5.696,0.366,0.305,-0.274
1636565250791,2021-11-10T19.27.30.791,5.735,0.518,0.396,-0.335
1636565250831,2021-11-10T19.27.30.831,5.775,0.457,0.122,-0.488
