epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635761470097,2021-11-01T12.11.10.097,0.000,-0.152,-0.793,0.183
1635761470137,2021-11-01T12.11.10.137,0.040,-0.213,-0.945,0.000
1635761470177,2021-11-01T12.11.10.177,0.080,0.091,-0.884,-0.030
1635761470217,2021-11-01T12.11.10.217,0.120,0.000,-0.640,-0.183
1635761470257,2021-11-01T12.11.10.257,0.160,0.366,-0.671,-0.244
1635761470297,2021-11-01T12.11.10.297,0.200,0.427,-0.579,-0.183
1635761470337,2021-11-01T12.11.10.337,0.240,0.274,-0.732,-0.305
1635761470377,2021-11-01T12.11.10.377,0.280,0.427,-0.640,-0.335
1635761470417,2021-11-01T12.11.10.417,0.320,0.335,-0.610,-0.366
1635761470457,2021-11-01T12.11.10.457,0.360,0.091,-0.976,-0.152
1635761470497,2021-11-01T12.11.10.497,0.400,0.183,-0.701,-0.213
1635761470537,2021-11-01T12.11.10.537,0.440,0.335,-0.732,-0.335
1635761470577,2021-11-01T12.11.10.577,0.480,0.030,-0.640,-0.122
1635761470617,2021-11-01T12.11.10.617,0.520,0.335,-0.579,-0.213
1635761470657,2021-11-01T12.11.10.657,0.560,0.091,-0.854,0.061
1635761470697,2021-11-01T12.11.10.697,0.600,0.213,-0.823,-0.091
1635761470737,2021-11-01T12.11.10.737,0.640,0.274,-1.006,-0.183
1635761470777,2021-11-01T12.11.10.777,0.680,0.488,-0.823,-0.335
1635761470817,2021-11-01T12.11.10.817,0.720,0.457,-0.183,-0.366
1635761470857,2021-11-01T12.11.10.857,0.760,0.427,-0.701,-0.274
1635761470897,2021-11-01T12.11.10.897,0.800,0.488,-0.610,-0.366
1635761470937,2021-11-01T12.11.10.937,0.840,0.274,-0.671,-0.274
1635761470977,2021-11-01T12.11.10.977,0.880,0.183,-0.945,-0.091
1635761471017,2021-11-01T12.11.11.017,0.920,0.366,-0.610,-0.091
1635761471057,2021-11-01T12.11.11.057,0.960,0.152,-0.671,-0.030
1635761471097,2021-11-01T12.11.11.097,1.000,0.000,-0.579,-0.091
1635761471137,2021-11-01T12.11.11.137,1.040,0.091,-0.854,-0.183
1635761471177,2021-11-01T12.11.11.177,1.080,0.091,-1.006,-0.213
1635761471217,2021-11-01T12.11.11.217,1.120,-0.366,-1.067,-0.091
1635761471257,2021-11-01T12.11.11.257,1.160,-0.274,-1.372,-0.152
1635761471297,2021-11-01T12.11.11.297,1.200,-0.427,-1.189,-0.122
1635761471337,2021-11-01T12.11.11.337,1.240,-0.366,-1.341,0.061
1635761471377,2021-11-01T12.11.11.377,1.280,-0.488,-1.159,0.183
