epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635667796909,2021-10-31T10:09:56.909,2.120,-0.305,0.175,-0.916
1635667796949,2021-10-31T10:09:56.949,2.160,-0.305,0.177,-0.917
1635667796989,2021-10-31T10:09:56.989,2.200,-0.302,0.187,-0.939
1635667797029,2021-10-31T10:09:57.029,2.240,-0.294,0.168,-0.929
1635667797069,2021-10-31T10:09:57.069,2.280,-0.295,0.166,-0.925
1635667797109,2021-10-31T10:09:57.109,2.320,-0.291,0.165,-0.936
1635667797149,2021-10-31T10:09:57.149,2.360,-0.290,0.172,-0.934
1635667797189,2021-10-31T10:09:57.189,2.400,-0.297,0.198,-0.926
1635667797229,2021-10-31T10:09:57.229,2.440,-0.285,0.167,-0.951
1635667797269,2021-10-31T10:09:57.269,2.480,-0.277,0.138,-0.964
1635667797309,2021-10-31T10:09:57.309,2.520,-0.278,0.163,-0.953
1635667797349,2021-10-31T10:09:57.349,2.560,-0.282,0.195,-0.931
1635667797389,2021-10-31T10:09:57.389,2.600,-0.286,0.193,-0.916
1635667797429,2021-10-31T10:09:57.429,2.640,-0.288,0.200,-0.923
1635667797469,2021-10-31T10:09:57.469,2.680,-0.289,0.182,-0.944
1635667797509,2021-10-31T10:09:57.509,2.720,-0.285,0.175,-0.937
1635667797549,2021-10-31T10:09:57.549,2.760,-0.289,0.197,-0.916
1635667797589,2021-10-31T10:09:57.589,2.800,-0.289,0.201,-0.929
1635667797629,2021-10-31T10:09:57.629,2.840,-0.290,0.188,-0.930
1635667797669,2021-10-31T10:09:57.669,2.880,-0.301,0.208,-0.921
1635667797709,2021-10-31T10:09:57.709,2.920,-0.277,0.160,-0.928
1635667797749,2021-10-31T10:09:57.749,2.960,-0.289,0.180,-0.941
1635667797789,2021-10-31T10:09:57.789,3.000,-0.287,0.188,-0.930
1635667797829,2021-10-31T10:09:57.829,3.040,-0.293,0.221,-0.922
1635667797869,2021-10-31T10:09:57.869,3.080,-0.294,0.228,-0.928
1635667797909,2021-10-31T10:09:57.909,3.120,-0.271,0.216,-0.924
1635667797949,2021-10-31T10:09:57.949,3.160,-0.267,0.208,-0.924
1635667797989,2021-10-31T10:09:57.989,3.200,-0.272,0.220,-0.939
1635667798029,2021-10-31T10:09:58.029,3.240,-0.297,0.228,-0.924
1635667798069,2021-10-31T10:09:58.069,3.280,-0.294,0.218,-0.902
1635667798109,2021-10-31T10:09:58.109,3.320,-0.327,0.232,-0.917
1635667798149,2021-10-31T10:09:58.149,3.360,-0.328,0.207,-0.929
1635667798189,2021-10-31T10:09:58.189,3.400,-0.294,0.208,-0.912
1635667798229,2021-10-31T10:09:58.229,3.440,-0.306,0.216,-0.929
1635667798269,2021-10-31T10:09:58.269,3.480,-0.287,0.213,-0.939
1635667798309,2021-10-31T10:09:58.309,3.520,-0.228,0.230,-0.916
1635667798349,2021-10-31T10:09:58.349,3.560,-0.254,0.249,-0.913
1635667798389,2021-10-31T10:09:58.389,3.600,-0.324,0.212,-0.945
1635667798429,2021-10-31T10:09:58.429,3.640,-0.320,0.174,-0.923
1635667798469,2021-10-31T10:09:58.469,3.680,-0.308,0.223,-0.899
1635667798509,2021-10-31T10:09:58.509,3.720,-0.312,0.245,-0.916
1635667798549,2021-10-31T10:09:58.549,3.760,-0.289,0.240,-0.933
1635667798589,2021-10-31T10:09:58.589,3.800,-0.241,0.229,-0.919
1635667798629,2021-10-31T10:09:58.629,3.840,-0.271,0.240,-0.922
1635667798669,2021-10-31T10:09:58.669,3.880,-0.315,0.208,-0.939
1635667798709,2021-10-31T10:09:58.709,3.920,-0.302,0.212,-0.912
1635667798749,2021-10-31T10:09:58.749,3.960,-0.311,0.242,-0.903
1635667798789,2021-10-31T10:09:58.789,4.000,-0.313,0.227,-0.910
1635667798829,2021-10-31T10:09:58.829,4.040,-0.295,0.230,-0.915
1635667798869,2021-10-31T10:09:58.869,4.080,-0.299,0.235,-0.905
1635667798909,2021-10-31T10:09:58.909,4.120,-0.299,0.237,-0.905
1635667798949,2021-10-31T10:09:58.949,4.160,-0.304,0.249,-0.917
1635667798989,2021-10-31T10:09:58.989,4.200,-0.293,0.252,-0.913
1635667799029,2021-10-31T10:09:59.029,4.240,-0.282,0.240,-0.924
1635667799069,2021-10-31T10:09:59.069,4.280,-0.281,0.240,-0.934
1635667799109,2021-10-31T10:09:59.109,4.320,-0.280,0.245,-0.919
1635667799149,2021-10-31T10:09:59.149,4.360,-0.282,0.247,-0.912
1635667799189,2021-10-31T10:09:59.189,4.400,-0.282,0.242,-0.921
1635667799229,2021-10-31T10:09:59.229,4.440,-0.281,0.238,-0.927
1635667799269,2021-10-31T10:09:59.269,4.480,-0.285,0.248,-0.906
1635667799309,2021-10-31T10:09:59.309,4.520,-0.271,0.235,-0.933
1635667799349,2021-10-31T10:09:59.349,4.560,-0.278,0.220,-0.929
1635667799389,2021-10-31T10:09:59.389,4.600,-0.280,0.248,-0.912
1635667799429,2021-10-31T10:09:59.429,4.640,-0.278,0.240,-0.924
1635667799469,2021-10-31T10:09:59.469,4.680,-0.277,0.225,-0.926
1635667799509,2021-10-31T10:09:59.509,4.720,-0.280,0.235,-0.916
1635667799549,2021-10-31T10:09:59.549,4.760,-0.281,0.246,-0.921
1635667799589,2021-10-31T10:09:59.589,4.800,-0.282,0.240,-0.926
1635667799629,2021-10-31T10:09:59.629,4.840,-0.290,0.216,-0.924
1635667799669,2021-10-31T10:09:59.669,4.880,-0.282,0.206,-0.955
1635667799709,2021-10-31T10:09:59.709,4.920,-0.294,0.267,-0.937
1635667799749,2021-10-31T10:09:59.749,4.960,-0.334,0.317,-0.892
1635667799789,2021-10-31T10:09:59.789,5.000,-0.426,0.246,-0.986
1635667799829,2021-10-31T10:09:59.829,5.040,-0.447,0.330,-1.077
1635667799869,2021-10-31T10:09:59.869,5.080,-0.138,0.665,-0.728
1635667799909,2021-10-31T10:09:59.909,5.120,0.276,1.045,-0.097
1635667799949,2021-10-31T10:09:59.949,5.160,0.581,0.966,0.300
1635667799989,2021-10-31T10:09:59.989,5.200,0.558,0.618,0.412
1635667800029,2021-10-31T10:10:00.029,5.240,0.424,0.745,0.298
1635667800069,2021-10-31T10:10:00.069,5.280,0.173,0.949,0.222
1635667800109,2021-10-31T10:10:00.109,5.320,-0.218,0.739,-0.432
1635667800149,2021-10-31T10:10:00.149,5.360,1.114,1.366,-0.537
1635667800189,2021-10-31T10:10:00.189,5.400,0.204,0.588,0.471
1635667800229,2021-10-31T10:10:00.229,5.440,0.324,0.875,-0.616
1635667800269,2021-10-31T10:10:00.269,5.480,0.258,1.035,-0.782
1635667800309,2021-10-31T10:10:00.309,5.520,0.355,0.957,-0.224
1635667800349,2021-10-31T10:10:00.349,5.560,0.382,0.759,0.324
1635667800389,2021-10-31T10:10:00.389,5.600,0.419,0.821,0.537
1635667800429,2021-10-31T10:10:00.429,5.640,0.306,0.891,0.761
1635667800469,2021-10-31T10:10:00.469,5.680,0.384,0.919,0.815
1635667800509,2021-10-31T10:10:00.509,5.720,0.104,0.898,-0.523
1635667800549,2021-10-31T10:10:00.549,5.760,0.924,0.747,-0.470
1635667800589,2021-10-31T10:10:00.589,5.800,0.438,0.713,-0.112
1635667800629,2021-10-31T10:10:00.629,5.840,0.462,0.793,-0.450
1635667800669,2021-10-31T10:10:00.669,5.880,0.305,0.749,-0.440
1635667800709,2021-10-31T10:10:00.709,5.920,0.033,0.733,-0.477
1635667800749,2021-10-31T10:10:00.749,5.960,-0.168,0.800,-0.674
1635667800789,2021-10-31T10:10:00.789,6.000,-0.069,0.915,-0.636
1635667800829,2021-10-31T10:10:00.829,6.040,-0.129,0.637,-0.509
1635667800869,2021-10-31T10:10:00.869,6.080,-0.051,0.537,-0.680
1635667800909,2021-10-31T10:10:00.909,6.120,-0.019,0.271,-0.736
1635667800949,2021-10-31T10:10:00.949,6.160,-0.235,0.328,-1.099
1635667800989,2021-10-31T10:10:00.989,6.200,-0.224,0.266,-1.164
1635667801029,2021-10-31T10:10:01.029,6.240,-0.141,0.191,-1.010
1635667801069,2021-10-31T10:10:01.069,6.280,-0.271,0.242,-0.999
1635667801109,2021-10-31T10:10:01.109,6.320,-0.329,0.116,-1.016
1635667801149,2021-10-31T10:10:01.149,6.360,-0.320,0.055,-0.956
1635667801189,2021-10-31T10:10:01.189,6.400,-0.339,0.027,-0.918
1635667801229,2021-10-31T10:10:01.229,6.440,-0.378,0.020,-0.961
1635667801269,2021-10-31T10:10:01.269,6.480,-0.348,0.004,-0.922
1635667801309,2021-10-31T10:10:01.309,6.520,-0.386,0.031,-0.938
1635667801349,2021-10-31T10:10:01.349,6.560,-0.375,0.025,-0.929
1635667801389,2021-10-31T10:10:01.389,6.600,-0.389,0.049,-0.900
1635667801429,2021-10-31T10:10:01.429,6.640,-0.392,0.035,-0.912
1635667801469,2021-10-31T10:10:01.469,6.680,-0.399,0.018,-0.903
1635667801509,2021-10-31T10:10:01.509,6.720,-0.426,0.065,-0.952
1635667801549,2021-10-31T10:10:01.549,6.760,-0.448,0.081,-0.941
1635667801589,2021-10-31T10:10:01.589,6.800,-0.437,0.047,-0.889
1635667801629,2021-10-31T10:10:01.629,6.840,-0.406,0.022,-0.850
1635667801669,2021-10-31T10:10:01.669,6.880,-0.442,0.008,-0.861
1635667801709,2021-10-31T10:10:01.709,6.920,-0.467,0.031,-0.912
1635667801749,2021-10-31T10:10:01.749,6.960,-0.442,0.029,-0.910
1635667801789,2021-10-31T10:10:01.789,7.000,-0.445,0.038,-0.911
1635667801829,2021-10-31T10:10:01.829,7.040,-0.448,0.031,-0.892
1635667801869,2021-10-31T10:10:01.869,7.080,-0.474,0.058,-0.908
1635667801909,2021-10-31T10:10:01.909,7.120,-0.464,0.026,-0.888
1635667801949,2021-10-31T10:10:01.949,7.160,-0.472,0.037,-0.887
1635667801989,2021-10-31T10:10:01.989,7.200,-0.486,0.035,-0.874
1635667802029,2021-10-31T10:10:02.029,7.240,-0.470,0.036,-0.882
1635667802069,2021-10-31T10:10:02.069,7.280,-0.498,0.021,-0.877
1635667802109,2021-10-31T10:10:02.109,7.320,-0.482,0.006,-0.886
1635667802149,2021-10-31T10:10:02.149,7.360,-0.479,0.007,-0.873
1635667802189,2021-10-31T10:10:02.189,7.400,-0.495,0.023,-0.874
1635667802229,2021-10-31T10:10:02.229,7.440,-0.475,0.032,-0.854
1635667802269,2021-10-31T10:10:02.269,7.480,-0.492,0.030,-0.849
1635667802309,2021-10-31T10:10:02.309,7.520,-0.493,-0.002,-0.896
1635667802349,2021-10-31T10:10:02.349,7.560,-0.498,-0.001,-0.905
1635667802389,2021-10-31T10:10:02.389,7.600,-0.488,-0.029,-0.876
1635667802429,2021-10-31T10:10:02.429,7.640,-0.506,-0.033,-0.862
1635667802469,2021-10-31T10:10:02.469,7.680,-0.505,-0.019,-0.871
1635667802509,2021-10-31T10:10:02.509,7.720,-0.466,-0.040,-0.841
1635667802549,2021-10-31T10:10:02.549,7.760,-0.564,-0.072,-0.894
1635667802589,2021-10-31T10:10:02.589,7.800,-0.517,-0.092,-0.880
1635667802629,2021-10-31T10:10:02.629,7.840,-0.582,-0.079,-0.862
1635667802669,2021-10-31T10:10:02.669,7.880,-0.529,-0.111,-0.861
1635667802709,2021-10-31T10:10:02.709,7.920,-0.523,-0.088,-0.895
1635667802749,2021-10-31T10:10:02.749,7.960,-0.635,-0.139,-0.947
1635667802789,2021-10-31T10:10:02.789,8.000,-0.540,-0.091,-0.942
1635667802829,2021-10-31T10:10:02.829,8.040,-0.480,-0.001,-0.934
1635667802869,2021-10-31T10:10:02.869,8.080,-0.394,0.040,-0.926
1635667802909,2021-10-31T10:10:02.909,8.120,-0.344,0.154,-0.917
1635667802949,2021-10-31T10:10:02.949,8.160,-0.305,0.175,-0.906
1635667802989,2021-10-31T10:10:02.989,8.200,-0.264,0.116,-0.889
1635667803029,2021-10-31T10:10:03.029,8.240,-0.216,0.193,-0.826
1635667803069,2021-10-31T10:10:03.069,8.280,-0.232,0.225,-0.783
1635667803109,2021-10-31T10:10:03.109,8.320,-0.394,0.289,-0.800
1635667803149,2021-10-31T10:10:03.149,8.360,-0.485,0.305,-0.826
1635667803189,2021-10-31T10:10:03.189,8.400,-0.466,0.291,-0.836
1635667803229,2021-10-31T10:10:03.229,8.440,-0.397,0.325,-0.837
1635667803269,2021-10-31T10:10:03.269,8.480,-0.336,0.280,-0.855
1635667803309,2021-10-31T10:10:03.309,8.520,-0.403,0.151,-0.927
1635667803349,2021-10-31T10:10:03.349,8.560,-0.542,0.077,-1.035
1635667803389,2021-10-31T10:10:03.389,8.600,-0.426,-0.023,-0.985
1635667803429,2021-10-31T10:10:03.429,8.640,-0.350,0.002,-0.894
1635667803469,2021-10-31T10:10:03.469,8.680,-0.432,0.060,-0.888
1635667803509,2021-10-31T10:10:03.509,8.720,-0.428,0.039,-0.955
1635667803549,2021-10-31T10:10:03.549,8.760,-0.398,0.024,-0.929
1635667803589,2021-10-31T10:10:03.589,8.800,-0.405,0.015,-0.916
1635667803629,2021-10-31T10:10:03.629,8.840,-0.388,0.047,-0.918
1635667803669,2021-10-31T10:10:03.669,8.880,-0.393,0.066,-0.895
1635667803709,2021-10-31T10:10:03.709,8.920,-0.398,0.039,-0.901
1635667803749,2021-10-31T10:10:03.749,8.960,-0.392,0.046,-0.909
1635667803789,2021-10-31T10:10:03.789,9.000,-0.405,-0.015,-0.901
1635667803829,2021-10-31T10:10:03.829,9.040,-0.375,-0.006,-0.899
1635667803869,2021-10-31T10:10:03.869,9.080,-0.390,0.029,-0.905
1635667803909,2021-10-31T10:10:03.909,9.120,-0.354,-0.000,-0.942
1635667803949,2021-10-31T10:10:03.949,9.160,-0.366,0.094,-0.971
1635667803989,2021-10-31T10:10:03.989,9.200,-0.360,0.121,-0.979
1635667804029,2021-10-31T10:10:04.029,9.240,-0.356,0.130,-0.944
1635667804069,2021-10-31T10:10:04.069,9.280,-0.373,0.153,-0.929
1635667804109,2021-10-31T10:10:04.109,9.320,-0.332,0.133,-0.903
1635667804149,2021-10-31T10:10:04.149,9.360,-0.338,0.080,-0.884
1635667804189,2021-10-31T10:10:04.189,9.400,-0.333,0.013,-0.927
1635667804229,2021-10-31T10:10:04.229,9.440,-0.308,0.009,-0.983
1635667804269,2021-10-31T10:10:04.269,9.480,-0.281,0.072,-0.969
1635667804309,2021-10-31T10:10:04.309,9.520,-0.286,0.113,-0.936
1635667804349,2021-10-31T10:10:04.349,9.560,-0.280,0.110,-0.962
1635667804389,2021-10-31T10:10:04.389,9.600,-0.272,0.099,-0.960
1635667804429,2021-10-31T10:10:04.429,9.640,-0.248,0.091,-0.931
1635667804469,2021-10-31T10:10:04.469,9.680,-0.229,0.018,-0.929
1635667804509,2021-10-31T10:10:04.509,9.720,-0.221,0.054,-0.964
1635667804549,2021-10-31T10:10:04.549,9.760,-0.204,0.070,-0.988
1635667804589,2021-10-31T10:10:04.589,9.800,-0.216,0.079,-0.974
1635667804629,2021-10-31T10:10:04.629,9.840,-0.216,0.083,-0.960
1635667804669,2021-10-31T10:10:04.669,9.880,-0.211,0.044,-0.953
1635667804709,2021-10-31T10:10:04.709,9.920,-0.184,0.044,-0.955
1635667804749,2021-10-31T10:10:04.749,9.960,-0.182,0.030,-0.971
1635667804789,2021-10-31T10:10:04.789,10.000,-0.176,0.028,-1.020
1635667804829,2021-10-31T10:10:04.829,10.040,-0.173,0.030,-1.005
1635667804869,2021-10-31T10:10:04.869,10.080,-0.161,0.037,-0.960
1635667804909,2021-10-31T10:10:04.909,10.120,-0.187,0.021,-0.927
1635667804949,2021-10-31T10:10:04.949,10.160,-0.207,0.068,-0.945
1635667804989,2021-10-31T10:10:04.989,10.200,-0.185,0.065,-0.993
1635667805029,2021-10-31T10:10:05.029,10.240,-0.135,0.143,-0.990
1635667805069,2021-10-31T10:10:05.069,10.280,-0.132,0.141,-0.984
1635667805109,2021-10-31T10:10:05.109,10.320,-0.159,0.140,-0.969
1635667805149,2021-10-31T10:10:05.149,10.360,-0.165,0.121,-0.919
1635667805189,2021-10-31T10:10:05.189,10.400,-0.206,0.173,-0.896
1635667805229,2021-10-31T10:10:05.229,10.440,-0.204,0.192,-0.944
1635667805269,2021-10-31T10:10:05.269,10.480,-0.173,0.190,-1.019
1635667805309,2021-10-31T10:10:05.309,10.520,-0.158,0.146,-1.038
1635667805349,2021-10-31T10:10:05.349,10.560,-0.150,0.090,-0.967
1635667805389,2021-10-31T10:10:05.389,10.600,-0.078,0.123,-0.912
1635667805429,2021-10-31T10:10:05.429,10.640,-0.091,0.155,-0.893
1635667805469,2021-10-31T10:10:05.469,10.680,-0.165,0.097,-0.904
1635667805509,2021-10-31T10:10:05.509,10.720,-0.218,0.144,-1.066
1635667805549,2021-10-31T10:10:05.549,10.760,-0.139,0.114,-0.995
1635667805589,2021-10-31T10:10:05.589,10.800,-0.150,0.103,-0.961
1635667805629,2021-10-31T10:10:05.629,10.840,-0.155,0.068,-0.954
1635667805669,2021-10-31T10:10:05.669,10.880,-0.118,0.021,-0.980
1635667805709,2021-10-31T10:10:05.709,10.920,-0.142,0.040,-1.011
1635667805749,2021-10-31T10:10:05.749,10.960,-0.145,0.062,-0.966
1635667805789,2021-10-31T10:10:05.789,11.000,-0.123,-0.013,-0.949
1635667805829,2021-10-31T10:10:05.829,11.040,-0.102,-0.059,-1.010
1635667805869,2021-10-31T10:10:05.869,11.080,-0.079,0.007,-0.939
1635667805909,2021-10-31T10:10:05.909,11.120,-0.082,0.057,-0.975
1635667805949,2021-10-31T10:10:05.949,11.160,-0.120,-0.035,-1.086
1635667805989,2021-10-31T10:10:05.989,11.200,-0.124,-0.001,-0.972
1635667806029,2021-10-31T10:10:06.029,11.240,-0.056,-0.095,-0.976
1635667806069,2021-10-31T10:10:06.069,11.280,-0.094,0.035,-1.033
1635667806109,2021-10-31T10:10:06.109,11.320,-0.018,-0.029,-0.961
1635667806149,2021-10-31T10:10:06.149,11.360,-0.068,-0.002,-1.039
1635667806189,2021-10-31T10:10:06.189,11.400,-0.064,-0.121,-1.150
1635667806229,2021-10-31T10:10:06.229,11.440,-0.153,0.035,-0.903
1635667806269,2021-10-31T10:10:06.269,11.480,-0.416,0.257,-0.885
1635667806309,2021-10-31T10:10:06.309,11.520,-0.389,0.192,-0.851
1635667806349,2021-10-31T10:10:06.349,11.560,-0.364,0.088,-0.844
1635667806389,2021-10-31T10:10:06.389,11.600,-0.499,0.109,-0.911
1635667806429,2021-10-31T10:10:06.429,11.640,-0.537,0.135,-0.880
1635667806469,2021-10-31T10:10:06.469,11.680,-0.485,0.091,-0.778
1635667806509,2021-10-31T10:10:06.509,11.720,-0.513,0.140,-0.765
1635667806549,2021-10-31T10:10:06.549,11.760,-0.618,0.281,-0.828
1635667806589,2021-10-31T10:10:06.589,11.800,-0.581,0.145,-0.798
1635667806629,2021-10-31T10:10:06.629,11.840,-0.648,0.127,-0.797
1635667806669,2021-10-31T10:10:06.669,11.880,-0.616,0.130,-0.761
1635667806709,2021-10-31T10:10:06.709,11.920,-0.609,0.171,-0.740
1635667806749,2021-10-31T10:10:06.749,11.960,-0.636,0.226,-0.774
1635667806789,2021-10-31T10:10:06.789,12.000,-0.650,0.257,-0.791
1635667806829,2021-10-31T10:10:06.829,12.040,-0.645,0.196,-0.735
1635667806869,2021-10-31T10:10:06.869,12.080,-0.651,0.220,-0.694
1635667806909,2021-10-31T10:10:06.909,12.120,-0.661,0.237,-0.774
1635667806949,2021-10-31T10:10:06.949,12.160,-0.607,0.214,-0.767
1635667806989,2021-10-31T10:10:06.989,12.200,-0.624,0.224,-0.737
1635667807029,2021-10-31T10:10:07.029,12.240,-0.630,0.221,-0.765
1635667807069,2021-10-31T10:10:07.069,12.280,-0.620,0.219,-0.771
1635667807109,2021-10-31T10:10:07.109,12.320,-0.597,0.218,-0.732
1635667807149,2021-10-31T10:10:07.149,12.360,-0.590,0.172,-0.776
1635667807189,2021-10-31T10:10:07.189,12.400,-0.582,0.261,-0.772
1635667807229,2021-10-31T10:10:07.229,12.440,-0.535,0.415,-0.773
1635667807269,2021-10-31T10:10:07.269,12.480,-0.534,0.107,-0.870
1635667807309,2021-10-31T10:10:07.309,12.520,-0.465,0.027,-0.945
1635667807349,2021-10-31T10:10:07.349,12.560,-0.403,0.082,-0.907
1635667807389,2021-10-31T10:10:07.389,12.600,-0.347,-0.074,-0.938
1635667807429,2021-10-31T10:10:07.429,12.640,-0.283,-0.259,-0.839
1635667807469,2021-10-31T10:10:07.469,12.680,-0.416,-0.110,-0.917
1635667807509,2021-10-31T10:10:07.509,12.720,-0.374,-0.037,-1.086
1635667807549,2021-10-31T10:10:07.549,12.760,-0.302,-0.131,-0.962
1635667807589,2021-10-31T10:10:07.589,12.800,-0.381,-0.015,-0.861
1635667807629,2021-10-31T10:10:07.629,12.840,-0.405,-0.037,-0.905
1635667807669,2021-10-31T10:10:07.669,12.880,-0.365,-0.025,-0.868
1635667807709,2021-10-31T10:10:07.709,12.920,-0.364,0.032,-0.967
1635667807749,2021-10-31T10:10:07.749,12.960,-0.345,0.018,-0.954
1635667807789,2021-10-31T10:10:07.789,13.000,-0.299,0.065,-0.884
1635667807829,2021-10-31T10:10:07.829,13.040,-0.295,0.093,-0.961
1635667807869,2021-10-31T10:10:07.869,13.080,-0.215,0.107,-0.933
1635667807909,2021-10-31T10:10:07.909,13.120,-0.184,0.043,-1.016
1635667807949,2021-10-31T10:10:07.949,13.160,-0.140,0.007,-1.026
1635667807989,2021-10-31T10:10:07.989,13.200,-0.128,0.059,-1.006
1635667808029,2021-10-31T10:10:08.029,13.240,-0.206,0.025,-0.949
1635667808069,2021-10-31T10:10:08.069,13.280,-0.205,0.037,-0.968
1635667808109,2021-10-31T10:10:08.109,13.320,-0.200,0.047,-0.950
1635667808149,2021-10-31T10:10:08.149,13.360,-0.196,0.028,-0.959
1635667808189,2021-10-31T10:10:08.189,13.400,-0.190,0.047,-0.956
1635667808229,2021-10-31T10:10:08.229,13.440,-0.172,0.037,-0.973
1635667808269,2021-10-31T10:10:08.269,13.480,-0.151,0.047,-0.992
1635667808309,2021-10-31T10:10:08.309,13.520,-0.157,0.055,-0.970
1635667808349,2021-10-31T10:10:08.349,13.560,-0.151,0.082,-0.972
1635667808389,2021-10-31T10:10:08.389,13.600,-0.135,0.060,-0.981
1635667808429,2021-10-31T10:10:08.429,13.640,-0.137,0.070,-0.978
1635667808469,2021-10-31T10:10:08.469,13.680,-0.145,0.058,-0.954
1635667808509,2021-10-31T10:10:08.509,13.720,-0.131,0.067,-0.965
1635667808549,2021-10-31T10:10:08.549,13.760,-0.108,0.056,-0.997
1635667808589,2021-10-31T10:10:08.589,13.800,-0.104,0.076,-0.986
1635667808629,2021-10-31T10:10:08.629,13.840,-0.111,0.060,-0.961
1635667808669,2021-10-31T10:10:08.669,13.880,-0.088,0.070,-0.980
1635667808709,2021-10-31T10:10:08.709,13.920,-0.084,0.063,-0.983
1635667808749,2021-10-31T10:10:08.749,13.960,-0.090,0.065,-0.969
1635667808789,2021-10-31T10:10:08.789,14.000,-0.094,0.099,-0.973
1635667808829,2021-10-31T10:10:08.829,14.040,-0.053,0.084,-0.989
1635667808869,2021-10-31T10:10:08.869,14.080,-0.058,0.047,-0.964
1635667808909,2021-10-31T10:10:08.909,14.120,-0.039,0.092,-0.999
1635667808949,2021-10-31T10:10:08.949,14.160,-0.054,0.088,-0.987
1635667808989,2021-10-31T10:10:08.989,14.200,-0.066,0.098,-0.956
