epoc (ms),timestamp (+0200),elapsed (s),pressure (Pa)
1636606778564,2021-11-11T06.59.38.564,14.553,101063.789
1636606778828,2021-11-11T06.59.38.828,14.817,101066.625
1636606779093,2021-11-11T06.59.39.093,15.082,101068.156
1636606779356,2021-11-11T06.59.39.356,15.345,101068.312
1636606779622,2021-11-11T06.59.39.622,15.611,101070.328
1636606779887,2021-11-11T06.59.39.887,15.876,101068.477
1636606780150,2021-11-11T06.59.40.150,16.139,101065.789
1636606780415,2021-11-11T06.59.40.415,16.404,101069.297
1636606780681,2021-11-11T06.59.40.681,16.670,101065.430
1636606780944,2021-11-11T06.59.40.944,16.933,101066.258
1636606781209,2021-11-11T06.59.41.209,17.198,101066.258
1636606781473,2021-11-11T06.59.41.473,17.462,101067.602
1636606781738,2021-11-11T06.59.41.738,17.727,101068.742
1636606782003,2021-11-11T06.59.42.003,17.992,101068.742
1636606782267,2021-11-11T06.59.42.267,18.256,101067.398
1636606782532,2021-11-11T06.59.42.532,18.521,101063.688
1636606782797,2021-11-11T06.59.42.797,18.786,101066.367
1636606783061,2021-11-11T06.59.43.061,19.050,101066.219
1636606783326,2021-11-11T06.59.43.326,19.315,101066.523
1636606783590,2021-11-11T06.59.43.590,19.579,101061.828
1636606783855,2021-11-11T06.59.43.855,19.844,101064.828
1636606784120,2021-11-11T06.59.44.120,20.109,101067.148
1636606784384,2021-11-11T06.59.44.384,20.373,101069.156
1636606784649,2021-11-11T06.59.44.649,20.638,101066.477
1636606784914,2021-11-11T06.59.44.914,20.903,101066.117
1636606785178,2021-11-11T06.59.45.178,21.167,101066.789
1636606785443,2021-11-11T06.59.45.443,21.432,101066.273
1636606785706,2021-11-11T06.59.45.706,21.695,101065.758
1636606785972,2021-11-11T06.59.45.972,21.961,101069.117
1636606786237,2021-11-11T06.59.46.237,22.226,101065.250
1636606786500,2021-11-11T06.59.46.500,22.489,101065.398
1636606786766,2021-11-11T06.59.46.766,22.755,101067.414
1636606787031,2021-11-11T06.59.47.031,23.020,101068.398
1636606787294,2021-11-11T06.59.47.294,23.283,101072.578
1636606787560,2021-11-11T06.59.47.560,23.549,101071.391
1636606787823,2021-11-11T06.59.47.823,23.812,101071.391
1636606788088,2021-11-11T06.59.48.088,24.077,101066.023
1636606788353,2021-11-11T06.59.48.353,24.342,101069.375
1636606788617,2021-11-11T06.59.48.617,24.606,101067.523
1636606788882,2021-11-11T06.59.48.882,24.871,101067.672
1636606789147,2021-11-11T06.59.49.147,25.136,101069.688
1636606789411,2021-11-11T06.59.49.411,25.400,101067.828
1636606789676,2021-11-11T06.59.49.676,25.665,101065.664
1636606789940,2021-11-11T06.59.49.940,25.929,101065.305
1636606790205,2021-11-11T06.59.50.205,26.194,101067.938
1636606790470,2021-11-11T06.59.50.470,26.459,101065.930
1636606790734,2021-11-11T06.59.50.734,26.723,101067.938
1636606790999,2021-11-11T06.59.50.999,26.988,101068.766
1636606791264,2021-11-11T06.59.51.264,27.253,101068.250
1636606791528,2021-11-11T06.59.51.528,27.517,101067.742
1636606791793,2021-11-11T06.59.51.793,27.782,101065.211
1636606792057,2021-11-11T06.59.52.057,28.046,101067.227
1636606792322,2021-11-11T06.59.52.322,28.311,101066.398
1636606792587,2021-11-11T06.59.52.587,28.576,101066.039
1636606792851,2021-11-11T06.59.52.851,28.840,101067.531
1636606793116,2021-11-11T06.59.53.116,29.105,101066.039
1636606793381,2021-11-11T06.59.53.381,29.370,101068.875
1636606793644,2021-11-11T06.59.53.644,29.633,101065.836
1636606793910,2021-11-11T06.59.53.910,29.899,101067.016
1636606794173,2021-11-11T06.59.54.173,30.162,101064.492
1636606794438,2021-11-11T06.59.54.438,30.427,101070.172
1636606794704,2021-11-11T06.59.54.704,30.693,101069.500
1636606794967,2021-11-11T06.59.54.967,30.956,101065.320
1636606795232,2021-11-11T06.59.55.232,31.221,101071.672
1636606795498,2021-11-11T06.59.55.498,31.487,101068.469
1636606795761,2021-11-11T06.59.55.761,31.750,101070.797
1636606796026,2021-11-11T06.59.56.026,32.015,101070.125
1636606796290,2021-11-11T06.59.56.290,32.279,101066.406
1636606796555,2021-11-11T06.59.56.555,32.544,101072.094
1636606796820,2021-11-11T06.59.56.820,32.809,101068.422
1636606797084,2021-11-11T06.59.57.084,33.073,101068.734
1636606797349,2021-11-11T06.59.57.349,33.338,101066.406
1636606797614,2021-11-11T06.59.57.614,33.603,101070.906
1636606797878,2021-11-11T06.59.57.878,33.867,101069.047
1636606798143,2021-11-11T06.59.58.143,34.132,101065.688
1636606798407,2021-11-11T06.59.58.407,34.396,101066.672
1636606798672,2021-11-11T06.59.58.672,34.661,101070.344
1636606798937,2021-11-11T06.59.58.937,34.926,101068.328
1636606799201,2021-11-11T06.59.59.201,35.190,101069.000
1636606799466,2021-11-11T06.59.59.466,35.455,101067.656
1636606799731,2021-11-11T06.59.59.731,35.720,101066.625
1636606799995,2021-11-11T06.59.59.995,35.984,101069.828
1636606800260,2021-11-11T07.00.00.260,36.249,101069.312
1636606800523,2021-11-11T07.00.00.523,36.512,101071.641
1636606800789,2021-11-11T07.00.00.789,36.778,101063.422
1636606801054,2021-11-11T07.00.01.054,37.043,101069.781
1636606801317,2021-11-11T07.00.01.317,37.306,101063.266
1636606801582,2021-11-11T07.00.01.582,37.571,101067.766
1636606801848,2021-11-11T07.00.01.848,37.837,101068.953
1636606802111,2021-11-11T07.00.02.111,38.100,101065.906
1636606802376,2021-11-11T07.00.02.376,38.365,101065.234
1636606802640,2021-11-11T07.00.02.640,38.629,101068.586
1636606802905,2021-11-11T07.00.02.905,38.894,101065.391
1636606803170,2021-11-11T07.00.03.170,39.159,101064.875
1636606803434,2021-11-11T07.00.03.434,39.423,101072.570
1636606803699,2021-11-11T07.00.03.699,39.688,101069.055
1636606803964,2021-11-11T07.00.03.964,39.953,101066.688
1636606804228,2021-11-11T07.00.04.228,40.217,101065.859
1636606804493,2021-11-11T07.00.04.493,40.482,101068.031
1636606804757,2021-11-11T07.00.04.757,40.746,101066.844
1636606805022,2021-11-11T07.00.05.022,41.011,101062.141
1636606805287,2021-11-11T07.00.05.287,41.276,101064.156
1636606805551,2021-11-11T07.00.05.551,41.540,101061.109
1636606805816,2021-11-11T07.00.05.816,41.805,101062.141
1636606806081,2021-11-11T07.00.06.081,42.070,101060.594
1636606806345,2021-11-11T07.00.06.345,42.334,101063.797
1636606806610,2021-11-11T07.00.06.610,42.599,101064.109
1636606806873,2021-11-11T07.00.06.873,42.862,101062.922
1636606807139,2021-11-11T07.00.07.139,43.128,101058.375
1636606807404,2021-11-11T07.00.07.404,43.393,101061.062
1636606807667,2021-11-11T07.00.07.667,43.656,101062.719
1636606807933,2021-11-11T07.00.07.933,43.922,101066.227
1636606808198,2021-11-11T07.00.08.198,44.187,101068.391
1636606808461,2021-11-11T07.00.08.461,44.450,101063.023
1636606808727,2021-11-11T07.00.08.727,44.716,101064.367
1636606808990,2021-11-11T07.00.08.990,44.979,101063.023
1636606809255,2021-11-11T07.00.09.255,45.244,101063.188
1636606809520,2021-11-11T07.00.09.520,45.509,101064.836
1636606809784,2021-11-11T07.00.09.784,45.773,101060.648
1636606810049,2021-11-11T07.00.10.049,46.038,101062.305
1636606810314,2021-11-11T07.00.10.314,46.303,101064.320
1636606810578,2021-11-11T07.00.10.578,46.567,101062.305
1636606810843,2021-11-11T07.00.10.843,46.832,101064.469
1636606811107,2021-11-11T07.00.11.107,47.096,101064.469
1636606811372,2021-11-11T07.00.11.372,47.361,101066.797
1636606811637,2021-11-11T07.00.11.637,47.626,101065.609
1636606811901,2021-11-11T07.00.11.901,47.890,101063.953
1636606812166,2021-11-11T07.00.12.166,48.155,101062.250
1636606812431,2021-11-11T07.00.12.431,48.420,101065.094
1636606812695,2021-11-11T07.00.12.695,48.684,101065.094
1636606812960,2021-11-11T07.00.12.960,48.949,101063.594
1636606813225,2021-11-11T07.00.13.225,49.214,101067.266
1636606813489,2021-11-11T07.00.13.489,49.478,101066.234
1636606813754,2021-11-11T07.00.13.754,49.743,101066.391
1636606814018,2021-11-11T07.00.14.018,50.007,101063.547
1636606814283,2021-11-11T07.00.14.283,50.272,101067.062
1636606814548,2021-11-11T07.00.14.548,50.537,101067.891
1636606814811,2021-11-11T07.00.14.811,50.800,101064.016
1636606815077,2021-11-11T07.00.15.077,51.066,101062.859
1636606815342,2021-11-11T07.00.15.342,51.331,101067.719
1636606815605,2021-11-11T07.00.15.605,51.594,101061.172
1636606815871,2021-11-11T07.00.15.871,51.860,101065.180
1636606816134,2021-11-11T07.00.16.134,52.123,101066.680
1636606816399,2021-11-11T07.00.16.399,52.388,101066.164
1636606816664,2021-11-11T07.00.16.664,52.653,101066.164
1636606816928,2021-11-11T07.00.16.928,52.917,101069.523
1636606817193,2021-11-11T07.00.17.193,53.182,101069.523
1636606817458,2021-11-11T07.00.17.458,53.447,101066.320
1636606817722,2021-11-11T07.00.17.722,53.711,101068.641
1636606817987,2021-11-11T07.00.17.987,53.976,101065.133
1636606818251,2021-11-11T07.00.18.251,54.240,101061.773
1636606818516,2021-11-11T07.00.18.516,54.505,101065.961
1636606818781,2021-11-11T07.00.18.781,54.770,101065.805
1636606819045,2021-11-11T07.00.19.045,55.034,101066.422
1636606819310,2021-11-11T07.00.19.310,55.299,101064.922
1636606819575,2021-11-11T07.00.19.575,55.564,101067.766
1636606819839,2021-11-11T07.00.19.839,55.828,101066.219
1636606820104,2021-11-11T07.00.20.104,56.093,101068.234
1636606820369,2021-11-11T07.00.20.369,56.358,101066.734
1636606820633,2021-11-11T07.00.20.633,56.622,101067.719
1636606820898,2021-11-11T07.00.20.898,56.887,101063.531
1636606821163,2021-11-11T07.00.21.163,57.152,101064.359
1636606821427,2021-11-11T07.00.21.427,57.416,101063.688
1636606821692,2021-11-11T07.00.21.692,57.681,101065.344
1636606821956,2021-11-11T07.00.21.956,57.945,101069.680
1636606822221,2021-11-11T07.00.22.221,58.210,101064.672
1636606822486,2021-11-11T07.00.22.486,58.475,101064.312
1636606822749,2021-11-11T07.00.22.749,58.738,101068.648
1636606823015,2021-11-11T07.00.23.015,59.004,101063.484
1636606823280,2021-11-11T07.00.23.280,59.269,101064.984
1636606823545,2021-11-11T07.00.23.545,59.534,101065.969
1636606823809,2021-11-11T07.00.23.809,59.798,101066.789
1636606824074,2021-11-11T07.00.24.074,60.063,101064.930
1636606824337,2021-11-11T07.00.24.337,60.326,101066.273
1636606824602,2021-11-11T07.00.24.602,60.591,101065.969
1636606824868,2021-11-11T07.00.24.868,60.857,101067.102
1636606825131,2021-11-11T07.00.25.131,61.120,101065.758
1636606825396,2021-11-11T07.00.25.396,61.385,101067.922
1636606825660,2021-11-11T07.00.25.660,61.649,101065.758
1636606825925,2021-11-11T07.00.25.925,61.914,101065.906
1636606826190,2021-11-11T07.00.26.190,62.179,101066.219
1636606826454,2021-11-11T07.00.26.454,62.443,101070.922
1636606826719,2021-11-11T07.00.26.719,62.708,101069.219
1636606826984,2021-11-11T07.00.26.984,62.973,101065.547
1636606827248,2021-11-11T07.00.27.248,63.237,101065.547
1636606827513,2021-11-11T07.00.27.513,63.502,101065.547
1636606827777,2021-11-11T07.00.27.777,63.766,101069.891
1636606828042,2021-11-11T07.00.28.042,64.031,101067.875
1636606828307,2021-11-11T07.00.28.307,64.296,101063.844
1636606828571,2021-11-11T07.00.28.571,64.560,101068.547
1636606828836,2021-11-11T07.00.28.836,64.825,101063.328
1636606829101,2021-11-11T07.00.29.101,65.090,101066.016
1636606829365,2021-11-11T07.00.29.365,65.354,101066.844
1636606829630,2021-11-11T07.00.29.630,65.619,101067.156
1636606829894,2021-11-11T07.00.29.894,65.883,101065.969
1636606830159,2021-11-11T07.00.30.159,66.148,101062.297
1636606830424,2021-11-11T07.00.30.424,66.413,101063.797
1636606830687,2021-11-11T07.00.30.687,66.676,101067.312
1636606830953,2021-11-11T07.00.30.953,66.942,101069.484
1636606831218,2021-11-11T07.00.31.218,67.207,101063.953
1636606831481,2021-11-11T07.00.31.481,67.470,101064.266
1636606831747,2021-11-11T07.00.31.747,67.736,101066.430
1636606832010,2021-11-11T07.00.32.010,67.999,101058.734
1636606832275,2021-11-11T07.00.32.275,68.264,101063.750
1636606832540,2021-11-11T07.00.32.540,68.529,101065.914
1636606832804,2021-11-11T07.00.32.804,68.793,101065.242
1636606833069,2021-11-11T07.00.33.069,69.058,101068.078
1636606833334,2021-11-11T07.00.33.334,69.323,101063.531
1636606833598,2021-11-11T07.00.33.598,69.587,101064.727
1636606833863,2021-11-11T07.00.33.863,69.852,101064.367
1636606834127,2021-11-11T07.00.34.127,70.116,101066.531
1636606834392,2021-11-11T07.00.34.392,70.381,101066.688
1636606834657,2021-11-11T07.00.34.657,70.646,101066.016
1636606834921,2021-11-11T07.00.34.921,70.910,101070.203
1636606835186,2021-11-11T07.00.35.186,71.175,101063.641
1636606835451,2021-11-11T07.00.35.451,71.440,101062.297
1636606835715,2021-11-11T07.00.35.715,71.704,101066.328
1636606835980,2021-11-11T07.00.35.980,71.969,101066.484
1636606836244,2021-11-11T07.00.36.244,72.233,101061.938
1636606836509,2021-11-11T07.00.36.509,72.498,101068.656
1636606836774,2021-11-11T07.00.36.774,72.763,101062.094
1636606837038,2021-11-11T07.00.37.038,73.027,101064.781
1636606837303,2021-11-11T07.00.37.303,73.292,101063.750
1636606837568,2021-11-11T07.00.37.568,73.557,101061.734
1636606837831,2021-11-11T07.00.37.831,73.820,101065.969
1636606838097,2021-11-11T07.00.38.097,74.086,101066.594
1636606838360,2021-11-11T07.00.38.360,74.349,101067.773
1636606838625,2021-11-11T07.00.38.625,74.614,101063.078
1636606838891,2021-11-11T07.00.38.891,74.880,101063.227
1636606839154,2021-11-11T07.00.39.154,75.143,101062.078
1636606839419,2021-11-11T07.00.39.419,75.408,101067.906
1636606839685,2021-11-11T07.00.39.685,75.674,101068.938
1636606839948,2021-11-11T07.00.39.948,75.937,101065.070
1636606840213,2021-11-11T07.00.40.213,76.202,101067.906
1636606840477,2021-11-11T07.00.40.477,76.466,101060.883
1636606840742,2021-11-11T07.00.40.742,76.731,101067.234
1636606841007,2021-11-11T07.00.41.007,76.996,101063.055
1636606841271,2021-11-11T07.00.41.271,77.260,101063.875
1636606841536,2021-11-11T07.00.41.536,77.525,101064.547
1636606841801,2021-11-11T07.00.41.801,77.790,101059.547
1636606842065,2021-11-11T07.00.42.065,78.054,101064.188
1636606842330,2021-11-11T07.00.42.330,78.319,101062.016
1636606842594,2021-11-11T07.00.42.594,78.583,101064.188
1636606842859,2021-11-11T07.00.42.859,78.848,101065.844
1636606843124,2021-11-11T07.00.43.124,79.113,101062.172
1636606843388,2021-11-11T07.00.43.388,79.377,101059.125
1636606843653,2021-11-11T07.00.43.653,79.642,101066.156
1636606843918,2021-11-11T07.00.43.918,79.907,101064.812
1636606844182,2021-11-11T07.00.44.182,80.171,101061.969
1636606844447,2021-11-11T07.00.44.447,80.436,101064.141
1636606844710,2021-11-11T07.00.44.710,80.699,101062.125
1636606844976,2021-11-11T07.00.44.976,80.965,101065.484
1636606845241,2021-11-11T07.00.45.241,81.230,101068.633
1636606845504,2021-11-11T07.00.45.504,81.493,101067.805
1636606845769,2021-11-11T07.00.45.769,81.758,101065.789
1636606846035,2021-11-11T07.00.46.035,82.024,101064.297
1636606846298,2021-11-11T07.00.46.298,82.287,101061.094
1636606846563,2021-11-11T07.00.46.563,82.552,101061.703
1636606846827,2021-11-11T07.00.46.827,82.816,101064.391
1636606847092,2021-11-11T07.00.47.092,83.081,101068.219
1636606847357,2021-11-11T07.00.47.357,83.346,101064.391
1636606847621,2021-11-11T07.00.47.621,83.610,101064.859
1636606847886,2021-11-11T07.00.47.886,83.875,101066.719
1636606848151,2021-11-11T07.00.48.151,84.140,101065.016
1636606848415,2021-11-11T07.00.48.415,84.404,101064.188
1636606848680,2021-11-11T07.00.48.680,84.669,101064.344
1636606848944,2021-11-11T07.00.48.944,84.933,101066.359
1636606849209,2021-11-11T07.00.49.209,85.198,101068.016
1636606849474,2021-11-11T07.00.49.474,85.463,101068.836
1636606849738,2021-11-11T07.00.49.738,85.727,101069.664
1636606850003,2021-11-11T07.00.50.003,85.992,101066.000
1636606850268,2021-11-11T07.00.50.268,86.257,101066.305
1636606850532,2021-11-11T07.00.50.532,86.521,101068.992
1636606850797,2021-11-11T07.00.50.797,86.786,101059.953
1636606851062,2021-11-11T07.00.51.062,87.051,101066.820
1636606851326,2021-11-11T07.00.51.326,87.315,101069.812
1636606851591,2021-11-11T07.00.51.591,87.580,101068.625
1636606851854,2021-11-11T07.00.51.854,87.843,101064.961
1636606852120,2021-11-11T07.00.52.120,88.109,101069.453
1636606852385,2021-11-11T07.00.52.385,88.374,101063.250
1636606852648,2021-11-11T07.00.52.648,88.637,101064.602
1636606852914,2021-11-11T07.00.52.914,88.903,101068.266
1636606853179,2021-11-11T07.00.53.179,89.168,101065.422
1636606853442,2021-11-11T07.00.53.442,89.431,101064.906
1636606853707,2021-11-11T07.00.53.707,89.696,101067.594
1636606853971,2021-11-11T07.00.53.971,89.960,101064.234
1636606854236,2021-11-11T07.00.54.236,90.225,101066.406
1636606854501,2021-11-11T07.00.54.501,90.490,101065.891
1636606854765,2021-11-11T07.00.54.765,90.754,101068.266
1636606855030,2021-11-11T07.00.55.030,91.019,101063.875
1636606855295,2021-11-11T07.00.55.295,91.284,101068.734
1636606855559,2021-11-11T07.00.55.559,91.548,101066.195
1636606855824,2021-11-11T07.00.55.824,91.813,101063.516
1636606856088,2021-11-11T07.00.56.088,92.077,101065.008
1636606856353,2021-11-11T07.00.56.353,92.342,101063.516
1636606856618,2021-11-11T07.00.56.618,92.607,101066.359
1636606856882,2021-11-11T07.00.56.882,92.871,101066.656
1636606857147,2021-11-11T07.00.57.147,93.136,101066.656
1636606857412,2021-11-11T07.00.57.412,93.401,101066.141
1636606857676,2021-11-11T07.00.57.676,93.665,101065.320
1636606857941,2021-11-11T07.00.57.941,93.930,101065.164
1636606858205,2021-11-11T07.00.58.205,94.194,101064.953
1636606858470,2021-11-11T07.00.58.470,94.459,101066.297
1636606858735,2021-11-11T07.00.58.735,94.724,101065.109
1636606858998,2021-11-11T07.00.58.998,94.987,101063.766
1636606859264,2021-11-11T07.00.59.264,95.253,101068.266
1636606859529,2021-11-11T07.00.59.529,95.518,101066.094
1636606859792,2021-11-11T07.00.59.792,95.781,101065.422
1636606860058,2021-11-11T07.01.00.058,96.047,101063.406
1636606860321,2021-11-11T07.01.00.321,96.310,101059.688
1636606860586,2021-11-11T07.01.00.586,96.575,101064.391
1636606860852,2021-11-11T07.01.00.852,96.841,101063.562
1636606861115,2021-11-11T07.01.01.115,97.104,101063.039
1636606861380,2021-11-11T07.01.01.380,97.369,101065.734
1636606861645,2021-11-11T07.01.01.645,97.634,101068.055
1636606861909,2021-11-11T07.01.01.909,97.898,101068.727
1636606862174,2021-11-11T07.01.02.174,98.163,101064.023
1636606862438,2021-11-11T07.01.02.438,98.427,101064.695
1636606862703,2021-11-11T07.01.02.703,98.692,101061.336
1636606862968,2021-11-11T07.01.02.968,98.957,101063.352
1636606863232,2021-11-11T07.01.03.232,99.221,101063.500
1636606863497,2021-11-11T07.01.03.497,99.486,101065.000
1636606863762,2021-11-11T07.01.03.762,99.751,101063.656
1636606864026,2021-11-11T07.01.04.026,100.015,101067.016
1636606864291,2021-11-11T07.01.04.291,100.280,101067.328
1636606864556,2021-11-11T07.01.04.556,100.545,101068.156
1636606864820,2021-11-11T07.01.04.820,100.809,101065.312
1636606865085,2021-11-11T07.01.05.085,101.074,101064.484
1636606865350,2021-11-11T07.01.05.350,101.339,101064.125
1636606865614,2021-11-11T07.01.05.614,101.603,101062.266
1636606865879,2021-11-11T07.01.05.879,101.868,101066.609
1636606866143,2021-11-11T07.01.06.143,102.132,101070.477
1636606866408,2021-11-11T07.01.06.408,102.397,101065.930
1636606866673,2021-11-11T07.01.06.673,102.662,101064.375
1636606866936,2021-11-11T07.01.06.936,102.925,101070.422
1636606867202,2021-11-11T07.01.07.202,103.191,101068.922
1636606867467,2021-11-11T07.01.07.467,103.456,101069.391
1636606867730,2021-11-11T07.01.07.730,103.719,101068.922
1636606867996,2021-11-11T07.01.07.996,103.985,101064.375
1636606868259,2021-11-11T07.01.08.259,104.248,101066.703
1636606868524,2021-11-11T07.01.08.524,104.513,101064.891
1636606868789,2021-11-11T07.01.08.789,104.778,101066.859
1636606869053,2021-11-11T07.01.09.053,105.042,101065.148
1636606869318,2021-11-11T07.01.09.318,105.307,101068.359
1636606869583,2021-11-11T07.01.09.583,105.572,101067.688
1636606869847,2021-11-11T07.01.09.847,105.836,101069.492
1636606870112,2021-11-11T07.01.10.112,106.101,101063.344
1636606870376,2021-11-11T07.01.10.376,106.365,101069.859
1636606870641,2021-11-11T07.01.10.641,106.630,101069.859
1636606870906,2021-11-11T07.01.10.906,106.895,101066.133
1636606871170,2021-11-11T07.01.11.170,107.159,101064.781
1636606871435,2021-11-11T07.01.11.435,107.424,101066.500
1636606871700,2021-11-11T07.01.11.700,107.689,101063.961
1636606871964,2021-11-11T07.01.11.964,107.953,101066.797
1636606872229,2021-11-11T07.01.12.229,108.218,101066.133
1636606872493,2021-11-11T07.01.12.493,108.482,101065.094
1636606872758,2021-11-11T07.01.12.758,108.747,101065.094
1636606873023,2021-11-11T07.01.13.023,109.012,101059.719
1636606873287,2021-11-11T07.01.13.287,109.276,101067.266
1636606873552,2021-11-11T07.01.13.552,109.541,101067.938
1636606873817,2021-11-11T07.01.13.817,109.806,101064.734
1636606874081,2021-11-11T07.01.14.081,110.070,101066.594
1636606874346,2021-11-11T07.01.14.346,110.335,101062.719
1636606874609,2021-11-11T07.01.14.609,110.598,101063.391
1636606874874,2021-11-11T07.01.14.874,110.863,101067.055
1636606875140,2021-11-11T07.01.15.140,111.129,101062.875
1636606875403,2021-11-11T07.01.15.403,111.392,101064.523
1636606875668,2021-11-11T07.01.15.668,111.657,101060.859
1636606875934,2021-11-11T07.01.15.934,111.923,101064.523
1636606876197,2021-11-11T07.01.16.197,112.186,101063.703
1636606876462,2021-11-11T07.01.16.462,112.451,101064.523
1636606876726,2021-11-11T07.01.16.726,112.715,101067.219
1636606876991,2021-11-11T07.01.16.991,112.980,101066.016
1636606877256,2021-11-11T07.01.17.256,113.245,101064.000
1636606877520,2021-11-11T07.01.17.520,113.509,101062.812
1636606877785,2021-11-11T07.01.17.785,113.774,101062.969
1636606878050,2021-11-11T07.01.18.050,114.039,101060.953
1636606878314,2021-11-11T07.01.18.314,114.303,101065.141
1636606878579,2021-11-11T07.01.18.579,114.568,101065.453
1636606878843,2021-11-11T07.01.18.843,114.832,101063.281
1636606879108,2021-11-11T07.01.19.108,115.097,101066.273
1636606879373,2021-11-11T07.01.19.373,115.362,101066.273
1636606879637,2021-11-11T07.01.19.637,115.626,101066.797
1636606879902,2021-11-11T07.01.19.902,115.891,101064.930
1636606880167,2021-11-11T07.01.20.167,116.156,101065.086
1636606880431,2021-11-11T07.01.20.431,116.420,101066.430
1636606880696,2021-11-11T07.01.20.696,116.685,101066.586
1636606880961,2021-11-11T07.01.20.961,116.950,101070.250
1636606881225,2021-11-11T07.01.21.225,117.214,101063.219
1636606881490,2021-11-11T07.01.21.490,117.479,101062.555
1636606881753,2021-11-11T07.01.21.753,117.742,101069.578
1636606882019,2021-11-11T07.01.22.019,118.008,101067.719
1636606882284,2021-11-11T07.01.22.284,118.273,101071.234
1636606882547,2021-11-11T07.01.22.547,118.536,101067.359
1636606882812,2021-11-11T07.01.22.812,118.801,101063.016
1636606883078,2021-11-11T07.01.23.078,119.067,101065.344
1636606883341,2021-11-11T07.01.23.341,119.330,101069.375
1636606883606,2021-11-11T07.01.23.606,119.595,101065.859
1636606883870,2021-11-11T07.01.23.870,119.859,101065.859
1636606884135,2021-11-11T07.01.24.135,120.124,101069.531
1636606884400,2021-11-11T07.01.24.400,120.389,101066.164
1636606884664,2021-11-11T07.01.24.664,120.653,101065.188
1636606884929,2021-11-11T07.01.24.929,120.918,101062.133
1636606885194,2021-11-11T07.01.25.194,121.183,101067.664
1636606885458,2021-11-11T07.01.25.458,121.447,101065.344
1636606885723,2021-11-11T07.01.25.723,121.712,101069.008
1636606885988,2021-11-11T07.01.25.988,121.977,101067.812
1636606886252,2021-11-11T07.01.26.252,122.241,101067.141
1636606886517,2021-11-11T07.01.26.517,122.506,101065.953
