epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636392638691,2021-11-08T19.30.38.691,0.000,-0.075,-0.112,-0.989
1636392638731,2021-11-08T19.30.38.731,0.040,-0.076,-0.113,-0.999
1636392638770,2021-11-08T19.30.38.770,0.079,-0.076,-0.113,-0.997
1636392638810,2021-11-08T19.30.38.810,0.119,-0.075,-0.114,-0.997
1636392638849,2021-11-08T19.30.38.849,0.158,-0.075,-0.114,-0.998
1636392638889,2021-11-08T19.30.38.889,0.198,-0.074,-0.114,-0.996
1636392638927,2021-11-08T19.30.38.927,0.236,-0.076,-0.114,-0.997
1636392638967,2021-11-08T19.30.38.967,0.276,-0.075,-0.114,-0.997
1636392639006,2021-11-08T19.30.39.006,0.315,-0.075,-0.114,-0.996
1636392639046,2021-11-08T19.30.39.046,0.355,-0.075,-0.113,-0.997
1636392639085,2021-11-08T19.30.39.085,0.394,-0.075,-0.113,-0.996
1636392639125,2021-11-08T19.30.39.125,0.434,-0.076,-0.113,-0.998
1636392639164,2021-11-08T19.30.39.164,0.473,-0.076,-0.113,-0.997
1636392639202,2021-11-08T19.30.39.202,0.511,-0.076,-0.113,-0.996
1636392639242,2021-11-08T19.30.39.242,0.551,-0.076,-0.113,-0.997
1636392639282,2021-11-08T19.30.39.282,0.591,-0.075,-0.113,-0.997
1636392639321,2021-11-08T19.30.39.321,0.630,-0.076,-0.113,-0.997
1636392639361,2021-11-08T19.30.39.361,0.670,-0.076,-0.113,-0.995
1636392639400,2021-11-08T19.30.39.400,0.709,-0.076,-0.113,-0.996
1636392639440,2021-11-08T19.30.39.440,0.749,-0.074,-0.113,-0.995
1636392639478,2021-11-08T19.30.39.478,0.787,-0.075,-0.114,-0.997
1636392639517,2021-11-08T19.30.39.517,0.826,-0.075,-0.115,-0.996
1636392639557,2021-11-08T19.30.39.557,0.866,-0.076,-0.114,-0.996
1636392639596,2021-11-08T19.30.39.596,0.905,-0.075,-0.112,-0.996
1636392639636,2021-11-08T19.30.39.636,0.945,-0.075,-0.113,-0.996
1636392639676,2021-11-08T19.30.39.676,0.985,-0.075,-0.113,-0.996
1636392639715,2021-11-08T19.30.39.715,1.024,-0.076,-0.113,-0.996
1636392639755,2021-11-08T19.30.39.755,1.064,-0.075,-0.112,-0.996
1636392639793,2021-11-08T19.30.39.793,1.102,-0.075,-0.113,-0.996
1636392639832,2021-11-08T19.30.39.832,1.141,-0.075,-0.112,-0.997
1636392639872,2021-11-08T19.30.39.872,1.181,-0.075,-0.114,-0.997
1636392639911,2021-11-08T19.30.39.911,1.220,-0.076,-0.113,-0.996
1636392639951,2021-11-08T19.30.39.951,1.260,-0.075,-0.113,-0.996
1636392639990,2021-11-08T19.30.39.990,1.299,-0.075,-0.114,-0.995
1636392640030,2021-11-08T19.30.40.030,1.339,-0.075,-0.114,-0.997
1636392640068,2021-11-08T19.30.40.068,1.377,-0.075,-0.114,-0.996
1636392640108,2021-11-08T19.30.40.108,1.417,-0.075,-0.113,-0.995
1636392640147,2021-11-08T19.30.40.147,1.456,-0.076,-0.113,-0.996
1636392640187,2021-11-08T19.30.40.187,1.496,-0.076,-0.114,-0.996
1636392640226,2021-11-08T19.30.40.226,1.535,-0.075,-0.113,-0.996
1636392640266,2021-11-08T19.30.40.266,1.575,-0.075,-0.114,-0.996
1636392640305,2021-11-08T19.30.40.305,1.614,-0.076,-0.113,-0.996
1636392640344,2021-11-08T19.30.40.344,1.653,-0.075,-0.113,-0.996
1636392640383,2021-11-08T19.30.40.383,1.692,-0.075,-0.114,-0.996
1636392640423,2021-11-08T19.30.40.423,1.732,-0.075,-0.114,-0.996
1636392640462,2021-11-08T19.30.40.462,1.771,-0.076,-0.113,-0.997
1636392640502,2021-11-08T19.30.40.502,1.811,-0.074,-0.113,-0.996
1636392640541,2021-11-08T19.30.40.541,1.850,-0.076,-0.114,-0.996
1636392640581,2021-11-08T19.30.40.581,1.890,-0.076,-0.114,-0.997
1636392640619,2021-11-08T19.30.40.619,1.928,-0.077,-0.113,-0.996
1636392640658,2021-11-08T19.30.40.658,1.967,-0.075,-0.113,-0.997
1636392640698,2021-11-08T19.30.40.698,2.007,-0.075,-0.113,-0.996
1636392640738,2021-11-08T19.30.40.738,2.047,-0.075,-0.113,-0.995
1636392640777,2021-11-08T19.30.40.777,2.086,-0.075,-0.113,-0.995
1636392640817,2021-11-08T19.30.40.817,2.126,-0.075,-0.113,-0.996
1636392640856,2021-11-08T19.30.40.856,2.165,-0.075,-0.113,-0.996
1636392640894,2021-11-08T19.30.40.894,2.203,-0.075,-0.113,-0.996
