epoch (ms),time (03:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636294426708,2021-11-07T16:13:46.708,2.240,0.437,0.236,-0.832
1636294426748,2021-11-07T16:13:46.748,2.280,0.420,0.235,-0.835
1636294426788,2021-11-07T16:13:46.788,2.320,0.407,0.238,-0.830
1636294426828,2021-11-07T16:13:46.828,2.360,0.404,0.215,-0.822
1636294426868,2021-11-07T16:13:46.868,2.400,0.412,0.250,-0.840
1636294426908,2021-11-07T16:13:46.908,2.440,0.437,0.238,-0.830
1636294426948,2021-11-07T16:13:46.948,2.480,0.443,0.221,-0.833
1636294426988,2021-11-07T16:13:46.988,2.520,0.456,0.235,-0.837
1636294427028,2021-11-07T16:13:47.028,2.560,0.438,0.227,-0.827
1636294427068,2021-11-07T16:13:47.068,2.600,0.430,0.230,-0.827
1636294427108,2021-11-07T16:13:47.108,2.640,0.428,0.232,-0.827
1636294427148,2021-11-07T16:13:47.148,2.680,0.435,0.239,-0.830
1636294427188,2021-11-07T16:13:47.188,2.720,0.445,0.241,-0.833
1636294427228,2021-11-07T16:13:47.228,2.760,0.441,0.233,-0.824
1636294427268,2021-11-07T16:13:47.268,2.800,0.444,0.236,-0.829
1636294427308,2021-11-07T16:13:47.308,2.840,0.436,0.234,-0.827
1636294427348,2021-11-07T16:13:47.348,2.880,0.433,0.233,-0.824
1636294427388,2021-11-07T16:13:47.388,2.920,0.443,0.230,-0.830
1636294427428,2021-11-07T16:13:47.428,2.960,0.442,0.227,-0.828
1636294427468,2021-11-07T16:13:47.468,3.000,0.440,0.231,-0.829
1636294427508,2021-11-07T16:13:47.508,3.040,0.436,0.228,-0.829
1636294427548,2021-11-07T16:13:47.548,3.080,0.431,0.228,-0.828
1636294427588,2021-11-07T16:13:47.588,3.120,0.434,0.227,-0.832
1636294427628,2021-11-07T16:13:47.628,3.160,0.435,0.224,-0.832
1636294427668,2021-11-07T16:13:47.668,3.200,0.435,0.223,-0.831
1636294427708,2021-11-07T16:13:47.708,3.240,0.443,0.225,-0.831
1636294427748,2021-11-07T16:13:47.748,3.280,0.444,0.224,-0.830
1636294427788,2021-11-07T16:13:47.788,3.320,0.437,0.222,-0.831
1636294427828,2021-11-07T16:13:47.828,3.360,0.434,0.220,-0.834
1636294427868,2021-11-07T16:13:47.868,3.400,0.432,0.218,-0.835
1636294427908,2021-11-07T16:13:47.908,3.440,0.432,0.217,-0.833
1636294427948,2021-11-07T16:13:47.948,3.480,0.434,0.218,-0.837
1636294427988,2021-11-07T16:13:47.988,3.520,0.429,0.216,-0.836
1636294428028,2021-11-07T16:13:48.028,3.560,0.431,0.215,-0.834
1636294428068,2021-11-07T16:13:48.068,3.600,0.433,0.218,-0.836
1636294428108,2021-11-07T16:13:48.108,3.640,0.429,0.215,-0.836
1636294428148,2021-11-07T16:13:48.148,3.680,0.431,0.214,-0.837
1636294428188,2021-11-07T16:13:48.188,3.720,0.428,0.214,-0.835
1636294428228,2021-11-07T16:13:48.228,3.760,0.430,0.216,-0.839
1636294428268,2021-11-07T16:13:48.268,3.800,0.430,0.214,-0.840
1636294428308,2021-11-07T16:13:48.308,3.840,0.425,0.211,-0.836
1636294428348,2021-11-07T16:13:48.348,3.880,0.428,0.209,-0.837
1636294428388,2021-11-07T16:13:48.388,3.920,0.430,0.218,-0.839
1636294428428,2021-11-07T16:13:48.428,3.960,0.443,0.207,-0.838
1636294428468,2021-11-07T16:13:48.468,4.000,0.431,0.213,-0.837
1636294428508,2021-11-07T16:13:48.508,4.040,0.428,0.208,-0.837
1636294428548,2021-11-07T16:13:48.548,4.080,0.430,0.209,-0.840
1636294428588,2021-11-07T16:13:48.588,4.120,0.430,0.208,-0.839
1636294428628,2021-11-07T16:13:48.628,4.160,0.429,0.209,-0.838
1636294428668,2021-11-07T16:13:48.668,4.200,0.430,0.208,-0.838
1636294428708,2021-11-07T16:13:48.708,4.240,0.430,0.208,-0.838
1636294428748,2021-11-07T16:13:48.748,4.280,0.429,0.208,-0.838
1636294428788,2021-11-07T16:13:48.788,4.320,0.429,0.208,-0.838
1636294428828,2021-11-07T16:13:48.828,4.360,0.429,0.210,-0.838
1636294428868,2021-11-07T16:13:48.868,4.400,0.431,0.209,-0.838
1636294428908,2021-11-07T16:13:48.908,4.440,0.429,0.207,-0.838
1636294428948,2021-11-07T16:13:48.948,4.480,0.429,0.208,-0.838
1636294428988,2021-11-07T16:13:48.988,4.520,0.430,0.208,-0.839
1636294429028,2021-11-07T16:13:49.028,4.560,0.430,0.207,-0.839
1636294429068,2021-11-07T16:13:49.068,4.600,0.431,0.208,-0.838
1636294429108,2021-11-07T16:13:49.108,4.640,0.431,0.207,-0.838
1636294429148,2021-11-07T16:13:49.148,4.680,0.433,0.209,-0.841
1636294429188,2021-11-07T16:13:49.188,4.720,0.431,0.207,-0.835
1636294429228,2021-11-07T16:13:49.228,4.760,0.432,0.208,-0.839
1636294429268,2021-11-07T16:13:49.268,4.800,0.430,0.207,-0.837
1636294429308,2021-11-07T16:13:49.308,4.840,0.431,0.208,-0.838
1636294429348,2021-11-07T16:13:49.348,4.880,0.431,0.207,-0.839
1636294429388,2021-11-07T16:13:49.388,4.920,0.431,0.208,-0.838
1636294429428,2021-11-07T16:13:49.428,4.960,0.431,0.207,-0.837
1636294429468,2021-11-07T16:13:49.468,5.000,0.433,0.208,-0.837
1636294429508,2021-11-07T16:13:49.508,5.040,0.433,0.209,-0.839
1636294429548,2021-11-07T16:13:49.548,5.080,0.432,0.206,-0.836
1636294429588,2021-11-07T16:13:49.588,5.120,0.432,0.210,-0.838
1636294429628,2021-11-07T16:13:49.628,5.160,0.434,0.207,-0.838
1636294429668,2021-11-07T16:13:49.668,5.200,0.432,0.207,-0.838
1636294429708,2021-11-07T16:13:49.708,5.240,0.432,0.207,-0.837
1636294429748,2021-11-07T16:13:49.748,5.280,0.434,0.208,-0.839
1636294429788,2021-11-07T16:13:49.788,5.320,0.432,0.207,-0.838
1636294429828,2021-11-07T16:13:49.828,5.360,0.433,0.209,-0.838
1636294429868,2021-11-07T16:13:49.868,5.400,0.432,0.207,-0.839
1636294429908,2021-11-07T16:13:49.908,5.440,0.433,0.209,-0.838
1636294429948,2021-11-07T16:13:49.948,5.480,0.433,0.207,-0.839
1636294429988,2021-11-07T16:13:49.988,5.520,0.432,0.207,-0.837
1636294430028,2021-11-07T16:13:50.028,5.560,0.431,0.206,-0.838
1636294430068,2021-11-07T16:13:50.068,5.600,0.433,0.206,-0.839
1636294430108,2021-11-07T16:13:50.108,5.640,0.432,0.208,-0.838
1636294430148,2021-11-07T16:13:50.148,5.680,0.432,0.207,-0.837
1636294430188,2021-11-07T16:13:50.188,5.720,0.433,0.207,-0.837
1636294430228,2021-11-07T16:13:50.228,5.760,0.433,0.207,-0.838
1636294430268,2021-11-07T16:13:50.268,5.800,0.433,0.209,-0.838
1636294430308,2021-11-07T16:13:50.308,5.840,0.435,0.206,-0.837
1636294430348,2021-11-07T16:13:50.348,5.880,0.431,0.207,-0.836
1636294430388,2021-11-07T16:13:50.388,5.920,0.433,0.207,-0.839
1636294430428,2021-11-07T16:13:50.428,5.960,0.434,0.207,-0.839
1636294430468,2021-11-07T16:13:50.468,6.000,0.432,0.205,-0.836
1636294430508,2021-11-07T16:13:50.508,6.040,0.433,0.207,-0.836
1636294430548,2021-11-07T16:13:50.548,6.080,0.433,0.206,-0.839
1636294430588,2021-11-07T16:13:50.588,6.120,0.432,0.206,-0.840
1636294430628,2021-11-07T16:13:50.628,6.160,0.432,0.207,-0.837
1636294430668,2021-11-07T16:13:50.668,6.200,0.433,0.206,-0.838
1636294430708,2021-11-07T16:13:50.708,6.240,0.434,0.205,-0.837
1636294430748,2021-11-07T16:13:50.748,6.280,0.433,0.208,-0.836
1636294430788,2021-11-07T16:13:50.788,6.320,0.434,0.207,-0.838
1636294430828,2021-11-07T16:13:50.828,6.360,0.434,0.206,-0.839
1636294430868,2021-11-07T16:13:50.868,6.400,0.433,0.204,-0.838
1636294430908,2021-11-07T16:13:50.908,6.440,0.433,0.204,-0.837
1636294430948,2021-11-07T16:13:50.948,6.480,0.433,0.204,-0.837
1636294430988,2021-11-07T16:13:50.988,6.520,0.433,0.204,-0.837
1636294431028,2021-11-07T16:13:51.028,6.560,0.432,0.203,-0.839
1636294431068,2021-11-07T16:13:51.068,6.600,0.433,0.205,-0.837
1636294431108,2021-11-07T16:13:51.108,6.640,0.433,0.206,-0.837
1636294431148,2021-11-07T16:13:51.148,6.680,0.432,0.203,-0.838
1636294431188,2021-11-07T16:13:51.188,6.720,0.433,0.206,-0.839
1636294431228,2021-11-07T16:13:51.228,6.760,0.434,0.205,-0.840
1636294431268,2021-11-07T16:13:51.268,6.800,0.433,0.205,-0.837
1636294431308,2021-11-07T16:13:51.308,6.840,0.432,0.204,-0.837
1636294431348,2021-11-07T16:13:51.348,6.880,0.434,0.205,-0.837
1636294431388,2021-11-07T16:13:51.388,6.920,0.435,0.205,-0.839
1636294431428,2021-11-07T16:13:51.428,6.960,0.434,0.205,-0.837
1636294431468,2021-11-07T16:13:51.468,7.000,0.433,0.205,-0.837
1636294431508,2021-11-07T16:13:51.508,7.040,0.435,0.204,-0.839
1636294431548,2021-11-07T16:13:51.548,7.080,0.435,0.204,-0.838
1636294431588,2021-11-07T16:13:51.588,7.120,0.433,0.204,-0.838
1636294431628,2021-11-07T16:13:51.628,7.160,0.433,0.205,-0.837
1636294431668,2021-11-07T16:13:51.668,7.200,0.434,0.206,-0.837
1636294431708,2021-11-07T16:13:51.708,7.240,0.435,0.204,-0.839
1636294431748,2021-11-07T16:13:51.748,7.280,0.434,0.204,-0.837
1636294431788,2021-11-07T16:13:51.788,7.320,0.434,0.203,-0.837
1636294431828,2021-11-07T16:13:51.828,7.360,0.434,0.204,-0.838
1636294431868,2021-11-07T16:13:51.868,7.400,0.433,0.205,-0.839
1636294431908,2021-11-07T16:13:51.908,7.440,0.434,0.204,-0.837
1636294431948,2021-11-07T16:13:51.948,7.480,0.434,0.203,-0.838
1636294431988,2021-11-07T16:13:51.988,7.520,0.433,0.203,-0.838
1636294432028,2021-11-07T16:13:52.028,7.560,0.434,0.203,-0.838
1636294432068,2021-11-07T16:13:52.068,7.600,0.433,0.203,-0.838
1636294432108,2021-11-07T16:13:52.108,7.640,0.432,0.206,-0.839
1636294432148,2021-11-07T16:13:52.148,7.680,0.430,0.204,-0.837
1636294432188,2021-11-07T16:13:52.188,7.720,0.431,0.206,-0.837
1636294432228,2021-11-07T16:13:52.228,7.760,0.432,0.204,-0.839
1636294432268,2021-11-07T16:13:52.268,7.800,0.432,0.203,-0.840
1636294432308,2021-11-07T16:13:52.308,7.840,0.433,0.203,-0.838
1636294432348,2021-11-07T16:13:52.348,7.880,0.435,0.205,-0.837
1636294432388,2021-11-07T16:13:52.388,7.920,0.438,0.199,-0.835
1636294432428,2021-11-07T16:13:52.428,7.960,0.432,0.207,-0.836
1636294432468,2021-11-07T16:13:52.468,8.000,0.433,0.209,-0.836
1636294432508,2021-11-07T16:13:52.508,8.040,0.437,0.207,-0.836
1636294432548,2021-11-07T16:13:52.548,8.080,0.437,0.203,-0.835
1636294432588,2021-11-07T16:13:52.588,8.120,0.439,0.207,-0.834
1636294432628,2021-11-07T16:13:52.628,8.160,0.440,0.209,-0.834
1636294432668,2021-11-07T16:13:52.668,8.200,0.441,0.207,-0.836
1636294432708,2021-11-07T16:13:52.708,8.240,0.438,0.203,-0.835
1636294432748,2021-11-07T16:13:52.748,8.280,0.435,0.204,-0.832
1636294432788,2021-11-07T16:13:52.788,8.320,0.435,0.207,-0.834
1636294432828,2021-11-07T16:13:52.828,8.360,0.437,0.205,-0.834
1636294432868,2021-11-07T16:13:52.868,8.400,0.442,0.206,-0.834
1636294432908,2021-11-07T16:13:52.908,8.440,0.443,0.210,-0.835
1636294432948,2021-11-07T16:13:52.948,8.480,0.442,0.206,-0.834
1636294432988,2021-11-07T16:13:52.988,8.520,0.441,0.206,-0.830
1636294433028,2021-11-07T16:13:53.028,8.560,0.443,0.208,-0.832
1636294433068,2021-11-07T16:13:53.068,8.600,0.443,0.208,-0.834
1636294433108,2021-11-07T16:13:53.108,8.640,0.442,0.207,-0.832
1636294433148,2021-11-07T16:13:53.148,8.680,0.443,0.206,-0.835
1636294433188,2021-11-07T16:13:53.188,8.720,0.439,0.207,-0.833
1636294433228,2021-11-07T16:13:53.228,8.760,0.438,0.206,-0.832
1636294433268,2021-11-07T16:13:53.268,8.800,0.440,0.203,-0.834
1636294433308,2021-11-07T16:13:53.308,8.840,0.440,0.205,-0.835
1636294433348,2021-11-07T16:13:53.348,8.880,0.438,0.204,-0.834
1636294433388,2021-11-07T16:13:53.388,8.920,0.440,0.202,-0.835
1636294433428,2021-11-07T16:13:53.428,8.960,0.441,0.201,-0.832
1636294433468,2021-11-07T16:13:53.468,9.000,0.441,0.202,-0.832
1636294433508,2021-11-07T16:13:53.508,9.040,0.438,0.211,-0.833
1636294433548,2021-11-07T16:13:53.548,9.080,0.443,0.208,-0.831
1636294433588,2021-11-07T16:13:53.588,9.120,0.447,0.209,-0.835
1636294433628,2021-11-07T16:13:53.628,9.160,0.443,0.205,-0.831
1636294433668,2021-11-07T16:13:53.668,9.200,0.445,0.205,-0.832
1636294433708,2021-11-07T16:13:53.708,9.240,0.445,0.205,-0.833
1636294433748,2021-11-07T16:13:53.748,9.280,0.443,0.204,-0.831
1636294433788,2021-11-07T16:13:53.788,9.320,0.443,0.204,-0.831
1636294433828,2021-11-07T16:13:53.828,9.360,0.444,0.203,-0.831
1636294433868,2021-11-07T16:13:53.868,9.400,0.448,0.205,-0.833
1636294433908,2021-11-07T16:13:53.908,9.440,0.447,0.205,-0.830
1636294433948,2021-11-07T16:13:53.948,9.480,0.449,0.206,-0.831
1636294433988,2021-11-07T16:13:53.988,9.520,0.447,0.207,-0.833
1636294434028,2021-11-07T16:13:54.028,9.560,0.444,0.204,-0.829
1636294434068,2021-11-07T16:13:54.068,9.600,0.445,0.206,-0.832
1636294434108,2021-11-07T16:13:54.108,9.640,0.445,0.206,-0.830
1636294434148,2021-11-07T16:13:54.148,9.680,0.445,0.203,-0.830
1636294434188,2021-11-07T16:13:54.188,9.720,0.445,0.207,-0.829
1636294434228,2021-11-07T16:13:54.228,9.760,0.446,0.220,-0.830
1636294434268,2021-11-07T16:13:54.268,9.800,0.452,0.193,-0.839
1636294434308,2021-11-07T16:13:54.308,9.840,0.441,0.202,-0.831
1636294434348,2021-11-07T16:13:54.348,9.880,0.438,0.208,-0.829
1636294434388,2021-11-07T16:13:54.388,9.920,0.441,0.205,-0.834
1636294434428,2021-11-07T16:13:54.428,9.960,0.438,0.205,-0.835
1636294434468,2021-11-07T16:13:54.468,10.000,0.440,0.205,-0.834
1636294434508,2021-11-07T16:13:54.508,10.040,0.441,0.204,-0.835
1636294434548,2021-11-07T16:13:54.548,10.080,0.440,0.205,-0.832
1636294434588,2021-11-07T16:13:54.588,10.120,0.440,0.204,-0.833
1636294434628,2021-11-07T16:13:54.628,10.160,0.439,0.202,-0.836
1636294434668,2021-11-07T16:13:54.668,10.200,0.438,0.204,-0.834
1636294434708,2021-11-07T16:13:54.708,10.240,0.440,0.203,-0.834
1636294434748,2021-11-07T16:13:54.748,10.280,0.441,0.203,-0.835
1636294434788,2021-11-07T16:13:54.788,10.320,0.440,0.204,-0.834
1636294434828,2021-11-07T16:13:54.828,10.360,0.440,0.203,-0.834
1636294434868,2021-11-07T16:13:54.868,10.400,0.438,0.202,-0.835
1636294434908,2021-11-07T16:13:54.908,10.440,0.440,0.202,-0.837
1636294434948,2021-11-07T16:13:54.948,10.480,0.439,0.201,-0.836
1636294434988,2021-11-07T16:13:54.988,10.520,0.436,0.202,-0.836
1636294435028,2021-11-07T16:13:55.028,10.560,0.437,0.201,-0.835
1636294435068,2021-11-07T16:13:55.068,10.600,0.437,0.200,-0.836
1636294435108,2021-11-07T16:13:55.108,10.640,0.436,0.202,-0.836
1636294435148,2021-11-07T16:13:55.148,10.680,0.439,0.201,-0.837
1636294435188,2021-11-07T16:13:55.188,10.720,0.436,0.201,-0.837
1636294435228,2021-11-07T16:13:55.228,10.760,0.438,0.200,-0.835
1636294435268,2021-11-07T16:13:55.268,10.800,0.436,0.201,-0.836
1636294435308,2021-11-07T16:13:55.308,10.840,0.438,0.201,-0.838
1636294435348,2021-11-07T16:13:55.348,10.880,0.437,0.199,-0.838
1636294435388,2021-11-07T16:13:55.388,10.920,0.435,0.199,-0.837
1636294435428,2021-11-07T16:13:55.428,10.960,0.435,0.200,-0.838
1636294435468,2021-11-07T16:13:55.468,11.000,0.436,0.199,-0.838
1636294435508,2021-11-07T16:13:55.508,11.040,0.435,0.199,-0.836
1636294435548,2021-11-07T16:13:55.548,11.080,0.436,0.199,-0.838
1636294435588,2021-11-07T16:13:55.588,11.120,0.435,0.199,-0.836
1636294435628,2021-11-07T16:13:55.628,11.160,0.437,0.198,-0.838
1636294435668,2021-11-07T16:13:55.668,11.200,0.436,0.200,-0.836
1636294435708,2021-11-07T16:13:55.708,11.240,0.437,0.201,-0.836
1636294435748,2021-11-07T16:13:55.748,11.280,0.436,0.201,-0.838
1636294435788,2021-11-07T16:13:55.788,11.320,0.434,0.200,-0.836
1636294435828,2021-11-07T16:13:55.828,11.360,0.435,0.202,-0.837
1636294435868,2021-11-07T16:13:55.868,11.400,0.437,0.200,-0.838
1636294435908,2021-11-07T16:13:55.908,11.440,0.435,0.201,-0.837
1636294435948,2021-11-07T16:13:55.948,11.480,0.434,0.198,-0.838
1636294435988,2021-11-07T16:13:55.988,11.520,0.436,0.200,-0.837
1636294436028,2021-11-07T16:13:56.028,11.560,0.437,0.200,-0.837
1636294436068,2021-11-07T16:13:56.068,11.600,0.435,0.200,-0.839
1636294436108,2021-11-07T16:13:56.108,11.640,0.435,0.201,-0.836
1636294436148,2021-11-07T16:13:56.148,11.680,0.437,0.199,-0.837
1636294436188,2021-11-07T16:13:56.188,11.720,0.437,0.200,-0.838
1636294436228,2021-11-07T16:13:56.228,11.760,0.436,0.199,-0.837
1636294436268,2021-11-07T16:13:56.268,11.800,0.435,0.201,-0.837
1636294436308,2021-11-07T16:13:56.308,11.840,0.436,0.200,-0.837
1636294436348,2021-11-07T16:13:56.348,11.880,0.435,0.201,-0.838
1636294436388,2021-11-07T16:13:56.388,11.920,0.434,0.200,-0.837
1636294436428,2021-11-07T16:13:56.428,11.960,0.435,0.201,-0.837
1636294436468,2021-11-07T16:13:56.468,12.000,0.435,0.199,-0.838
1636294436508,2021-11-07T16:13:56.508,12.040,0.435,0.199,-0.837
1636294436548,2021-11-07T16:13:56.548,12.080,0.435,0.202,-0.839
1636294436588,2021-11-07T16:13:56.588,12.120,0.437,0.198,-0.838
1636294436628,2021-11-07T16:13:56.628,12.160,0.434,0.202,-0.838
1636294436668,2021-11-07T16:13:56.668,12.200,0.435,0.200,-0.838
1636294436708,2021-11-07T16:13:56.708,12.240,0.435,0.200,-0.838
1636294436748,2021-11-07T16:13:56.748,12.280,0.435,0.197,-0.837
1636294436788,2021-11-07T16:13:56.788,12.320,0.435,0.200,-0.837
1636294436828,2021-11-07T16:13:56.828,12.360,0.438,0.199,-0.838
1636294436868,2021-11-07T16:13:56.868,12.400,0.438,0.201,-0.836
1636294436908,2021-11-07T16:13:56.908,12.440,0.436,0.201,-0.837
1636294436948,2021-11-07T16:13:56.948,12.480,0.435,0.200,-0.837
1636294436988,2021-11-07T16:13:56.988,12.520,0.436,0.199,-0.836
1636294437028,2021-11-07T16:13:57.028,12.560,0.436,0.199,-0.836
1636294437068,2021-11-07T16:13:57.068,12.600,0.437,0.199,-0.835
1636294437108,2021-11-07T16:13:57.108,12.640,0.438,0.199,-0.837
1636294437148,2021-11-07T16:13:57.148,12.680,0.440,0.201,-0.836
1636294437188,2021-11-07T16:13:57.188,12.720,0.440,0.203,-0.835
1636294437228,2021-11-07T16:13:57.228,12.760,0.438,0.202,-0.837
1636294437268,2021-11-07T16:13:57.268,12.800,0.438,0.200,-0.836
1636294437308,2021-11-07T16:13:57.308,12.840,0.437,0.201,-0.835
1636294437348,2021-11-07T16:13:57.348,12.880,0.438,0.198,-0.836
1636294437388,2021-11-07T16:13:57.388,12.920,0.441,0.201,-0.834
1636294437428,2021-11-07T16:13:57.428,12.960,0.441,0.200,-0.835
1636294437468,2021-11-07T16:13:57.468,13.000,0.440,0.200,-0.837
1636294437508,2021-11-07T16:13:57.508,13.040,0.440,0.199,-0.835
1636294437548,2021-11-07T16:13:57.548,13.080,0.439,0.201,-0.835
1636294437588,2021-11-07T16:13:57.588,13.120,0.440,0.200,-0.836
1636294437628,2021-11-07T16:13:57.628,13.160,0.443,0.199,-0.835
1636294437668,2021-11-07T16:13:57.668,13.200,0.439,0.202,-0.833
1636294437708,2021-11-07T16:13:57.708,13.240,0.442,0.199,-0.835
1636294437748,2021-11-07T16:13:57.748,13.280,0.443,0.202,-0.836
1636294437788,2021-11-07T16:13:57.788,13.320,0.439,0.202,-0.833
1636294437828,2021-11-07T16:13:57.828,13.360,0.442,0.201,-0.834
1636294437868,2021-11-07T16:13:57.868,13.400,0.441,0.202,-0.835
1636294437908,2021-11-07T16:13:57.908,13.440,0.440,0.201,-0.834
1636294437948,2021-11-07T16:13:57.948,13.480,0.443,0.201,-0.835
1636294437988,2021-11-07T16:13:57.988,13.520,0.442,0.202,-0.834
1636294438028,2021-11-07T16:13:58.028,13.560,0.441,0.200,-0.833
1636294438068,2021-11-07T16:13:58.068,13.600,0.441,0.200,-0.832
1636294438108,2021-11-07T16:13:58.108,13.640,0.442,0.200,-0.834
1636294438148,2021-11-07T16:13:58.148,13.680,0.442,0.200,-0.833
1636294438188,2021-11-07T16:13:58.188,13.720,0.442,0.203,-0.834
1636294438228,2021-11-07T16:13:58.228,13.760,0.443,0.203,-0.834
1636294438268,2021-11-07T16:13:58.268,13.800,0.443,0.202,-0.833
1636294438308,2021-11-07T16:13:58.308,13.840,0.442,0.197,-0.834
1636294438348,2021-11-07T16:13:58.348,13.880,0.441,0.199,-0.832
1636294438388,2021-11-07T16:13:58.388,13.920,0.443,0.202,-0.835
1636294438428,2021-11-07T16:13:58.428,13.960,0.442,0.202,-0.833
1636294438468,2021-11-07T16:13:58.468,14.000,0.442,0.200,-0.833
1636294438508,2021-11-07T16:13:58.508,14.040,0.443,0.200,-0.833
1636294438548,2021-11-07T16:13:58.548,14.080,0.442,0.201,-0.833
1636294438588,2021-11-07T16:13:58.588,14.120,0.443,0.200,-0.834
1636294438628,2021-11-07T16:13:58.628,14.160,0.443,0.200,-0.833
1636294438668,2021-11-07T16:13:58.668,14.200,0.442,0.201,-0.834
1636294438708,2021-11-07T16:13:58.708,14.240,0.443,0.201,-0.834
1636294438748,2021-11-07T16:13:58.748,14.280,0.443,0.201,-0.833
1636294438788,2021-11-07T16:13:58.788,14.320,0.443,0.202,-0.833
1636294438828,2021-11-07T16:13:58.828,14.360,0.443,0.201,-0.832
1636294438868,2021-11-07T16:13:58.868,14.400,0.443,0.201,-0.832
1636294438908,2021-11-07T16:13:58.908,14.440,0.445,0.202,-0.834
1636294438948,2021-11-07T16:13:58.948,14.480,0.443,0.199,-0.833
1636294438988,2021-11-07T16:13:58.988,14.520,0.442,0.203,-0.832
1636294439028,2021-11-07T16:13:59.028,14.560,0.445,0.201,-0.834
1636294439068,2021-11-07T16:13:59.068,14.600,0.442,0.200,-0.833
