epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636444209820,2021-11-09T09.50.09.820,0.000,6.585,1.037,0.061
1636444209860,2021-11-09T09.50.09.860,0.040,7.287,1.585,0.030
1636444209900,2021-11-09T09.50.09.900,0.080,2.683,1.189,0.213
1636444209940,2021-11-09T09.50.09.940,0.120,1.433,1.585,-0.274
1636444209980,2021-11-09T09.50.09.980,0.160,1.768,1.738,-0.488
1636444210020,2021-11-09T09.50.10.020,0.200,-0.061,1.037,-0.640
1636444210060,2021-11-09T09.50.10.060,0.240,0.152,0.732,-0.610
1636444210100,2021-11-09T09.50.10.100,0.280,0.091,-0.030,0.000
1636444210140,2021-11-09T09.50.10.140,0.320,-0.061,-0.335,0.518
1636444210180,2021-11-09T09.50.10.180,0.360,0.396,-0.122,0.854
1636444210220,2021-11-09T09.50.10.220,0.400,-0.488,-0.213,0.762
1636444210260,2021-11-09T09.50.10.260,0.440,-0.396,-0.335,0.732
1636444210300,2021-11-09T09.50.10.300,0.480,0.366,0.030,0.396
1636444210340,2021-11-09T09.50.10.340,0.520,0.396,0.305,0.091
1636444210380,2021-11-09T09.50.10.380,0.560,-0.183,-0.366,0.488
1636444210420,2021-11-09T09.50.10.420,0.600,-0.854,-0.671,1.006
1636444210460,2021-11-09T09.50.10.460,0.640,-0.030,-0.396,1.311
1636444210500,2021-11-09T09.50.10.500,0.680,-0.549,-0.610,1.372
1636444210540,2021-11-09T09.50.10.540,0.720,-1.646,-0.762,1.463
1636444210580,2021-11-09T09.50.10.580,0.760,0.152,-0.091,1.707
1636444210620,2021-11-09T09.50.10.620,0.800,-1.037,-0.030,1.280
1636444210660,2021-11-09T09.50.10.660,0.840,-0.823,0.152,0.762
1636444210700,2021-11-09T09.50.10.700,0.880,1.982,0.732,0.488
1636444210740,2021-11-09T09.50.10.740,0.920,0.854,-0.030,0.671
1636444210780,2021-11-09T09.50.10.780,0.960,-0.518,-0.701,1.189
1636444210820,2021-11-09T09.50.10.820,1.000,0.152,-0.457,1.555
1636444210860,2021-11-09T09.50.10.860,1.040,0.488,-0.305,1.159
1636444210900,2021-11-09T09.50.10.900,1.080,0.762,-0.305,0.213
1636444210940,2021-11-09T09.50.10.940,1.120,1.463,0.457,-0.915
1636444210980,2021-11-09T09.50.10.980,1.160,1.189,1.098,-0.945
1636444211020,2021-11-09T09.50.11.020,1.200,0.945,0.915,-0.579
1636444211060,2021-11-09T09.50.11.060,1.240,1.067,0.183,-0.183
1636444211100,2021-11-09T09.50.11.100,1.280,0.427,-0.762,0.152
1636444211140,2021-11-09T09.50.11.140,1.320,0.915,-1.159,1.037
1636444211180,2021-11-09T09.50.11.180,1.360,0.091,-1.524,1.829
1636444211220,2021-11-09T09.50.11.220,1.400,0.183,-0.915,1.341
1636444211260,2021-11-09T09.50.11.260,1.440,0.518,0.061,0.701
1636444211300,2021-11-09T09.50.11.300,1.480,1.311,0.976,0.244
1636444211340,2021-11-09T09.50.11.340,1.520,0.762,1.037,-0.030
1636444211380,2021-11-09T09.50.11.380,1.560,1.037,0.701,0.122
1636444211420,2021-11-09T09.50.11.420,1.600,1.738,-0.244,0.396
1636444211460,2021-11-09T09.50.11.460,1.640,0.427,-1.250,0.640
1636444211500,2021-11-09T09.50.11.500,1.680,-0.396,-0.915,0.549
1636444211540,2021-11-09T09.50.11.540,1.720,-0.366,-0.091,0.427
1636444211580,2021-11-09T09.50.11.580,1.760,-0.579,0.274,0.488
1636444211620,2021-11-09T09.50.11.620,1.800,0.488,0.610,0.518
1636444211660,2021-11-09T09.50.11.660,1.840,0.488,0.396,0.457
1636444211700,2021-11-09T09.50.11.700,1.880,0.274,0.274,0.457
1636444211740,2021-11-09T09.50.11.740,1.920,0.579,-0.122,0.640
1636444211780,2021-11-09T09.50.11.780,1.960,0.671,-0.122,0.427
1636444211820,2021-11-09T09.50.11.820,2.000,0.152,-0.274,0.457
1636444211860,2021-11-09T09.50.11.860,2.040,-0.030,-0.122,0.305
1636444211900,2021-11-09T09.50.11.900,2.080,-0.213,0.152,0.061
1636444211940,2021-11-09T09.50.11.940,2.120,-0.061,0.457,-0.122
1636444211980,2021-11-09T09.50.11.980,2.160,0.732,0.823,-0.061
1636444212020,2021-11-09T09.50.12.020,2.200,0.091,0.305,0.457
1636444212060,2021-11-09T09.50.12.060,2.240,0.305,0.152,0.579
1636444212100,2021-11-09T09.50.12.100,2.280,0.213,0.152,0.549
1636444212140,2021-11-09T09.50.12.140,2.320,-0.579,0.213,0.457
1636444212180,2021-11-09T09.50.12.180,2.360,0.152,1.220,0.244
1636444212220,2021-11-09T09.50.12.220,2.400,1.433,1.463,-0.091
1636444212260,2021-11-09T09.50.12.260,2.440,-0.915,-0.732,0.122
1636444212300,2021-11-09T09.50.12.300,2.480,-0.427,-1.067,0.183
1636444212340,2021-11-09T09.50.12.340,2.520,2.470,0.152,0.183
1636444212380,2021-11-09T09.50.12.380,2.560,4.421,1.372,-0.457
1636444212420,2021-11-09T09.50.12.420,2.600,4.024,1.799,0.030
1636444212460,2021-11-09T09.50.12.460,2.640,2.104,1.951,0.152
1636444212500,2021-11-09T09.50.12.500,2.680,1.738,0.366,0.793
1636444212540,2021-11-09T09.50.12.540,2.720,0.579,0.488,0.671
1636444212580,2021-11-09T09.50.12.580,2.760,-0.213,0.610,0.000
1636444212620,2021-11-09T09.50.12.620,2.800,-1.159,0.366,-0.244
1636444212660,2021-11-09T09.50.12.660,2.840,-4.024,0.244,-1.159
1636444212700,2021-11-09T09.50.12.700,2.880,-3.079,1.341,-2.043
1636444212740,2021-11-09T09.50.12.740,2.920,-1.860,3.506,-2.043
1636444212780,2021-11-09T09.50.12.780,2.960,3.018,6.189,-1.037
1636444212820,2021-11-09T09.50.12.820,3.000,6.006,7.774,0.854
1636444212860,2021-11-09T09.50.12.860,3.040,-2.378,2.866,2.348
1636444212900,2021-11-09T09.50.12.900,3.080,3.049,2.744,1.921
1636444212940,2021-11-09T09.50.12.940,3.120,11.616,3.750,2.012
1636444212980,2021-11-09T09.50.12.980,3.160,0.457,0.945,0.671
1636444213020,2021-11-09T09.50.13.020,3.200,-2.470,-0.030,-0.183
1636444213060,2021-11-09T09.50.13.060,3.240,-0.335,-0.762,0.823
1636444213100,2021-11-09T09.50.13.100,3.280,-0.610,-0.396,2.134
1636444213140,2021-11-09T09.50.13.140,3.320,-1.738,-0.549,1.829
1636444213180,2021-11-09T09.50.13.180,3.360,-3.354,-1.372,0.854
1636444213220,2021-11-09T09.50.13.220,3.400,-3.445,-2.256,0.000
1636444213260,2021-11-09T09.50.13.260,3.440,-4.146,-2.744,0.518
1636444213300,2021-11-09T09.50.13.300,3.480,-2.988,-2.409,1.402
1636444213340,2021-11-09T09.50.13.340,3.520,-2.896,-4.024,1.829
1636444213380,2021-11-09T09.50.13.380,3.560,-1.524,-2.134,1.555
1636444213420,2021-11-09T09.50.13.420,3.600,-0.579,-0.427,1.982
1636444213460,2021-11-09T09.50.13.460,3.640,-2.043,-2.287,0.244
1636444213500,2021-11-09T09.50.13.500,3.680,-5.305,-3.659,-0.061
1636444213540,2021-11-09T09.50.13.540,3.720,-0.274,-2.378,1.463
1636444213580,2021-11-09T09.50.13.580,3.760,-0.945,-0.610,1.189
1636444213620,2021-11-09T09.50.13.620,3.800,-1.341,-0.610,0.000
1636444213660,2021-11-09T09.50.13.660,3.840,1.433,0.549,-0.061
1636444213700,2021-11-09T09.50.13.700,3.880,-0.640,0.030,0.701
1636444213740,2021-11-09T09.50.13.740,3.920,-1.890,-0.396,-0.122
1636444213780,2021-11-09T09.50.13.780,3.960,3.171,0.884,-1.220
1636444213820,2021-11-09T09.50.13.820,4.000,3.750,-0.091,-0.549
1636444213860,2021-11-09T09.50.13.860,4.040,-2.073,-1.738,1.585
1636444213900,2021-11-09T09.50.13.900,4.080,-1.250,-1.799,2.866
1636444213940,2021-11-09T09.50.13.940,4.120,-0.183,-0.396,1.951
1636444213980,2021-11-09T09.50.13.980,4.160,-1.372,0.183,0.274
1636444214020,2021-11-09T09.50.14.020,4.200,-2.378,-1.433,-0.244
1636444214060,2021-11-09T09.50.14.060,4.240,-3.537,-4.146,-0.427
1636444214100,2021-11-09T09.50.14.100,4.280,-5.213,-6.677,0.152
1636444214140,2021-11-09T09.50.14.140,4.320,-2.378,-9.909,1.341
1636444214180,2021-11-09T09.50.14.180,4.360,1.524,-6.646,1.982
1636444214220,2021-11-09T09.50.14.220,4.400,1.098,-5.030,2.591
1636444214260,2021-11-09T09.50.14.260,4.440,2.622,-1.159,3.476
1636444214300,2021-11-09T09.50.14.300,4.480,1.616,0.579,2.805
1636444214340,2021-11-09T09.50.14.340,4.520,-4.116,-0.915,2.409
1636444214380,2021-11-09T09.50.14.380,4.560,-3.811,1.159,0.701
1636444214420,2021-11-09T09.50.14.420,4.600,8.720,7.896,-2.530
1636444214460,2021-11-09T09.50.14.460,4.640,3.079,4.421,-0.823
